Time,Area,Industry,Direction,Trade value
201512,MK10 South Savo,J Information and communication (58-63),Exports by countries of destination,6195525.040109028
201512,MK10 South Savo,K Financial and insurance activities (64-66),Imports by countries of origin,2461400.4519812996
201512,MK10 South Savo,K Financial and insurance activities (64-66),Exports by countries of destination,3872203.150068142
201512,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,9569755.205547985
201512,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,15054858.798971828
201512,MK10 South Savo,N Administrative and support service activities (77-82),Imports by countries of origin,8199009.781427363
201512,MK10 South Savo,N Administrative and support service activities (77-82),Exports by countries of destination,12898442.217123535
201512,MK10 South Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,15829351.182569392
201512,MK10 South Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,24902271.982334774
201512,MK10 South Savo,P Education (85),Imports by countries of origin,16580502.699811962
201512,MK10 South Savo,P Education (85),Exports by countries of destination,26083961.56433833
201512,MK10 South Savo,Q Human health and social work activities (86-88),Imports by countries of origin,48570220.98780341
201512,MK10 South Savo,Q Human health and social work activities (86-88),Exports by countries of destination,76409250.09056878
201512,MK10 South Savo,"R, S Other service activities (90-96)",Imports by countries of origin,12048130.833060188
201512,MK10 South Savo,"R, S Other service activities (90-96)",Exports by countries of destination,18953766.798350785
201512,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,2232235.5823140754
201512,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,3511687.6843721434
201512,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,40906172.07882855
201512,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,90858131.7210771
201512,MK11 North Savo,B Mining and quarrying (05-09),Imports by countries of origin,1544742.998527019
201512,MK11 North Savo,B Mining and quarrying (05-09),Exports by countries of destination,3431082.785378017
201512,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,4486642.084893763
201512,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,9965437.89893233
201512,MK11 North Savo,F Construction (41-43),Imports by countries of origin,42662456.31600736
201512,MK11 North Savo,F Construction (41-43),Exports by countries of destination,94759076.1617776
201512,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,56373280.318857044
201512,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,125212667.63581751
201512,MK11 North Savo,H Transportation and storage (49-53),Imports by countries of origin,27844730.483002957
201512,MK11 North Savo,H Transportation and storage (49-53),Exports by countries of destination,61846906.25872477
201512,MK11 North Savo,I Accommodation and food service activities (55-56),Imports by countries of origin,14458597.683665317
201512,MK11 North Savo,I Accommodation and food service activities (55-56),Exports by countries of destination,32114497.790528636
201512,MK11 North Savo,J Information and communication (58-63),Imports by countries of origin,9145468.898922702
201512,MK11 North Savo,J Information and communication (58-63),Exports by countries of destination,20313321.331266668
201512,MK11 North Savo,K Financial and insurance activities (64-66),Imports by countries of origin,7143206.477265069
201512,MK11 North Savo,K Financial and insurance activities (64-66),Exports by countries of destination,15866026.128563315
201512,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,21754310.635307256
201512,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,48319261.391533725
201512,MK11 North Savo,N Administrative and support service activities (77-82),Imports by countries of origin,26659115.63381502
201512,MK11 North Savo,N Administrative and support service activities (77-82),Exports by countries of destination,59213495.58587093
201512,MK11 North Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,24661772.775846966
201512,MK11 North Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,54777127.39840764
201512,MK11 North Savo,P Education (85),Imports by countries of origin,35189639.07154066
201512,MK11 North Savo,P Education (85),Exports by countries of destination,78160940.01213044
201512,MK11 North Savo,Q Human health and social work activities (86-88),Imports by countries of origin,100432892.72270411
201512,MK11 North Savo,Q Human health and social work activities (86-88),Exports by countries of destination,223075016.12577137
201512,MK11 North Savo,"R, S Other service activities (90-96)",Imports by countries of origin,22285623.51378152
201512,MK11 North Savo,"R, S Other service activities (90-96)",Exports by countries of destination,49499379.03745993
201512,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,5903476.4274917925
201512,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,13112418.288068855
201512,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,22207837.065269172
201512,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,62084683.18246783
201512,MK12 North Karelia,B Mining and quarrying (05-09),Imports by countries of origin,1847933.539780848
201512,MK12 North Karelia,B Mining and quarrying (05-09),Exports by countries of destination,5166120.771796093
201512,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,2317055.7408289653
201512,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,6477608.38494521
201512,MK12 North Karelia,F Construction (41-43),Imports by countries of origin,21746873.511195805
201512,MK12 North Karelia,F Construction (41-43),Exports by countries of destination,60796004.0495474
201512,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,27253960.219151974
201512,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,76191728.20390661
201512,MK12 North Karelia,H Transportation and storage (49-53),Imports by countries of origin,12817234.397332061
201512,MK12 North Karelia,H Transportation and storage (49-53),Exports by countries of destination,35832122.43925679
201512,MK12 North Karelia,I Accommodation and food service activities (55-56),Imports by countries of origin,7881252.977608385
201512,MK12 North Karelia,I Accommodation and food service activities (55-56),Exports by countries of destination,22032991.900905192
201512,MK12 North Karelia,J Information and communication (58-63),Imports by countries of origin,5278644.592663173
201512,MK12 North Karelia,J Information and communication (58-63),Exports by countries of destination,14757086.707956169
201512,MK12 North Karelia,K Financial and insurance activities (64-66),Imports by countries of origin,2794336.588851834
201512,MK12 North Karelia,K Financial and insurance activities (64-66),Exports by countries of destination,7811904.478323011
201512,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,8713434.969032872
201512,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,24359456.884230584
201512,MK12 North Karelia,N Administrative and support service activities (77-82),Imports by countries of origin,9443633.873272985
201512,MK12 North Karelia,N Administrative and support service activities (77-82),Exports by countries of destination,26400815.86469747
201512,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,16823130.06193425
