Business_ID,business_line_code
1933584-7,70220
1771465-9,43220
1935920-8,32501
1076699-0,68201
1070526-6,62020
1066789-6,70220
1066391-6,46492
1057611-8,45201
1054491-7,77210
1054052-9,46150
1045552-7,66190
1786416-3,16290
0833090-1,47113
0666149-1,32120
1637895-6,73200
2394869-7,46719
1849049-0,45112
2011434-7,45321
1729362-0,70220
2429633-6,80200
2161218-8,10200
0511716-0,49410
2419300-3,71110
2328007-6,71129
2415625-3,45201
2417321-3,82192
2417303-7,46450
2414230-2,70210
2419050-7,33110
0139909-2,68209
2408715-5,64990
0139946-3,68209
0291457-8,68209
0598591-0,68209
2401004-3,70220
2426418-2,70220
1110283-8,58130
1727558-8,66120
2429787-3,46620
1710862-4,68209
2115411-3,71202
1654320-2,68310
2391042-9,41200
0600983-1,71202
2209577-6,52291
1591920-4,85599
2209605-8,68209
0918590-2,49410
2445185-0,45321
1542841-3,16100
2438807-0,71125
1892635-4,47630
0793613-5,41200
0968513-0,00000
1092496-0,46150
0184988-2,58130
1453860-2,93110
2309279-6,45322
1992590-0,70220
0420116-8,47114
1983116-2,47299
0847670-8,69102
0886110-4,82920
2122612-1,62020
2126923-6,68209
0898083-2,71127
0852040-6,38110
1913523-9,70220
1916654-5,68209
2059493-4,56302
2187436-4,47789
0184723-8,68209
2191410-0,93110
2186407-8,68100
2034559-1,66120
0873822-9,62020
0957536-1,00000
2114720-4,66300
2090402-3,74909
2408609-9,43120
2083945-2,68209
2075516-0,74109
2482533-0,41200
2073331-6,93299
2067346-4,68209
2063803-6,70220
2055794-9,68209
0668817-6,86220
0961361-2,38110
2036136-4,69101
2186507-0,68100
2181281-7,68209
1475447-9,66120
2131006-7,82300
2206065-3,46450
1005900-6,32120
1936589-4,63120
1008221-4,93110
1012111-3,68209
1597792-2,71110
1057701-4,45112
1096474-3,45112
2281220-2,62020
1526641-8,74909
1504725-8,46390
2501476-7,16239
1094792-7,29320
2131152-9,64990
2179753-0,70220
0280726-2,43120
2177697-5,70220
2176875-6,79900
2173271-0,69201
1974180-2,46660
2167238-3,03110
2156811-3,82910
2148638-8,70220
2289538-6,43220
2145609-0,70220
2145121-4,33150
2337766-0,49410
2473062-2,96090
2138941-4,46499
2138932-6,47592
2138844-6,64990
0797771-1,56302
2497587-3,46340
2494365-2,47990
1973554-1,03110
0996731-4,70220
1901681-1,68209
2494640-7,47529
2494589-3,55101
2494458-3,70210
2494283-6,70210
2494212-3,70100
2127151-2,46140
2494122-7,35140
2494117-1,35140
2493632-1,69201
2493077-1,73111
1960440-2,87203
2353334-4,47770
2307430-1,73119
2308110-6,46470
1976558-0,01620
2004547-6,88101
2298973-7,45112
2353775-9,70220
2345711-8,64990
2345680-1,79900
2345679-9,41200
2326078-8,64990
2322015-3,70220
2316150-1,46493
2492938-3,62020
2492871-9,66120
2492750-5,81100
0185089-1,68209
2499739-4,43999
2499320-3,52230
2499149-4,41200
2499017-6,56101
2498988-8,61900
2498985-3,78100
2498695-1,46130
2490480-5,78200
2498616-9,41200
0966573-8,01491
0993808-9,33129
2497662-2,63120
2497588-1,43210
0185109-3,43341
2500548-1,46901
2492391-8,46390
2501056-3,59130
2492369-4,62030
2491952-1,85599
2491536-0,47785
2491052-7,96022
2491008-4,41200
2491006-8,62010
2490967-3,81210
2490572-8,70220
1573975-6,68209
2495000-0,62010
2495197-8,70220
2495359-4,70220
2381086-6,47789
2422132-6,47410
2357783-0,70220
1731860-5,68209
2360991-9,46160
1543746-7,56101
2501901-5,70220
2500540-6,66190
2494243-0,73111
2491273-3,46462
2488862-2,73111
0990835-7,41200
2391300-5,70220
0830403-3,68209
0991198-6,69201
2294884-7,66190
1010148-9,56101
2290346-2,64990
2209312-1,35140
2488861-4,46522
0684933-9,41200
0711524-9,22220
0970784-6,50201
1566421-3,58130
1597853-8,93120
1628055-3,87202
0138695-3,64990
0686592-9,25110
1612737-2,28990
2175898-8,64990
0820439-0,66190
2292859-8,79900
0675272-1,41200
1091484-2,68202
0835477-8,90030
0945199-1,41200
2219561-1,78200
0975952-3,68320
2218475-2,70220
2458927-8,33200
1803173-7,49410
0959537-0,01131
0921047-7,00000
2386140-1,47641
2378502-3,46692
1030534-2,46630
2375636-1,46522
2375023-4,50201
2373912-3,49410
2370794-9,58110
0871168-3,00000
0830104-3,77350
0684322-8,68209
0743510-3,46760
0838420-5,00000
2269779-3,43330
1629125-2,87901
1890925-5,42910
2139891-9,41200
2238959-8,87909
2250048-7,68202
2403759-6,49410
0429774-5,68209
2419850-9,43220
0143813-5,68201
0563565-4,68209
0678037-8,70220
0717915-4,68209
2236574-8,46742
0980007-1,43320
0977532-0,52299
0861413-8,00000
0857179-9,00000
0856707-9,73111
0856223-5,41200
0856056-3,00000
0683501-7,45321
1737559-7,33150
1755145-8,81100
0679141-3,47610
0669661-9,25620
0668984-9,46462
1908300-2,49410
1920657-8,56101
0648088-5,46170
0647341-5,86220
2117449-9,62010
0635708-6,70220
0623843-1,62020
1720399-8,25620
0784050-4,70220
0859563-5,00000
0860796-6,66190
0861205-2,46493
0690257-4,41200
1844373-1,68209
1714023-7,49410
0817628-9,46630
1894997-8,36000
0138455-2,25990
0810550-1,73200
0806408-4,82990
0138577-4,68209
0138682-2,68320
0834172-3,28930
0971429-6,00000
0734589-6,77390
0982841-0,71127
0594626-8,93130
0593027-4,69201
0591884-9,47260
0590525-5,69103
2355471-9,56210
0817445-1,58110
0820062-1,81220
0558287-1,58110
2464863-7,71126
2234610-9,78300
0856941-0,00000
0854868-7,46660
0852359-4,46733
2255755-5,43999
0841154-1,52291
0839082-4,43291
0838843-3,46692
1818691-5,49410
0837873-7,68201
0957708-4,47523
0835551-9,46160
0830778-7,82990
0830431-6,47410
2150479-3,66300
0581846-9,58110
2358848-4,70220
0703466-8,52291
2433573-7,47783
0307707-0,23990
0606127-7,94999
1778376-9,86220
1045028-3,56301
1056078-1,41200
0712471-9,46620
1543650-1,33121
0711683-1,68209
1563824-2,47410
0708735-6,49410
0706964-1,69102
0705860-0,66190
0703824-7,64990
0346501-4,78200
2430975-8,68209
2361634-2,74102
0410519-2,46140
0521669-5,46742
0520169-6,46741
2374573-4,69201
0502234-8,46733
2340069-9,52291
2387194-1,41200
0495469-6,55300
0494478-9,68320
0486975-8,55101
0480129-4,46491
0477940-2,71127
0467438-7,68320
2400469-8,88919
0433255-5,46450
0427040-3,46493
0860469-3,70220
0869782-6,46699
0861700-5,00000
0861698-5,00000
0861697-7,00000
0861692-6,00000
0861529-6,00000
0861515-7,00000
0861506-9,00000
0861699-3,00000
0861713-6,00000
0871443-8,41200
1906339-4,45112
0173868-0,68209
0514555-9,36000
0857596-8,69201
0965618-8,68209
0869892-5,77390
0872632-4,46692
0861723-2,00000
0841878-6,00000
0843018-7,69102
0853823-5,32999
0854673-7,00000
0867389-1,62010
0869338-2,45201
0868632-6,27400
0867409-3,00000
0851068-9,00000
0851653-8,00000
0860350-0,73111
0860746-4,68209
1480936-1,79110
1514187-7,46462
2342401-7,43220
1508015-4,85599
1506429-3,46491
1492617-0,46170
1492528-2,46699
2474534-9,46190
1480110-8,32501
0123624-2,68209
1473785-5,73111
2485738-3,85510
1470994-2,46160
2487619-7,66120
1469264-2,71123
2334813-0,51102
2167550-9,00000
1579622-4,70220
1519260-7,64910
1526180-1,95110
1527368-5,64200
1839043-0,68201
1872555-2,56102
1700137-6,47511
1700030-6,10890
2178252-3,52240
1569394-6,82910
1566951-6,70220
1555123-5,46461
1547993-1,68209
1543822-4,68310
1537153-3,41200
1533809-8,47785
1587215-1,52213
1596098-7,79120
2186993-6,62020
1612232-8,46739
2260056-8,33200
2260093-9,62020
1608011-3,46770
1606436-7,41100
2269280-2,43220
1602376-8,47420
0496678-5,43220
0712312-6,47789
0729338-7,68209
1610529-6,66120
2255218-0,78100
1652238-0,47199
1651915-7,68202
2200222-6,02400
2202556-7,68209
1650102-9,46692
2206679-9,43999
1644367-4,47113
2212115-3,62010
2215399-9,41200
1629255-4,71129
1629074-3,46461
1628332-4,95110
1590512-8,41200
1628289-0,64300
2216474-3,81210
1618022-9,46432
1839501-2,79110
1849704-3,46521
2016784-4,62010
1458719-9,46692
1821325-8,49410
1813764-6,46734
2075166-1,70220
2078366-3,29200
1796012-0,46901
1795559-1,62010
1793077-3,70220
1792912-3,18120
1789735-2,49410
2105087-5,43210
1770282-6,33200
1763649-4,46450
2118299-0,35113
1744689-3,45191
2123455-1,43120
1823652-1,93299
2497106-3,46499
2123458-6,68209
1440466-3,55300
1079025-3,46140
0970327-1,46901
0967480-2,47410
0966909-3,46130
0959965-4,56101
1481925-2,25990
1522539-2,41200
1527263-1,47430
0956050-6,41200
0955643-5,46190
0955381-6,45112
1596416-0,49410
0945185-2,42910
0945177-2,71126
0973750-0,56101
1742173-3,18120
1726571-8,46462
1856721-6,64990
1968565-2,74909
1883323-8,64990
1882551-0,68209
1877981-7,46731
1874589-5,41200
1976072-0,33121
2173874-1,68209
1874314-4,52219
1870757-3,43910
1870755-7,46510
1869429-0,73119
1866991-7,74909
1864334-6,66120
1863026-2,62010
1862698-4,62010
1857187-2,68209
1975422-4,86901
1890317-9,35113
1720763-0,46711
1890829-5,68209
2144634-3,71129
2153587-2,25610
2153678-7,56101
2153682-4,70220
2160342-5,68209
1708642-9,81100
1702409-2,52291
2067614-7,90020
1827923-0,45112
1831504-3,46691
2044907-5,68209
1933939-7,52219
1894938-8,70220
1890834-0,70220
0746631-3,33129
0761733-7,68209
0139054-9,68209
0975998-8,47785
0109797-5,46480
0940683-2,43120
0109691-3,46692
0109550-7,46739
0109356-0,68100
1624913-4,43220
0949912-7,25110
0108151-9,73200
0118090-4,68209
0107046-5,68201
1054336-7,85530
0105946-9,49410
0105335-8,75000
1073464-9,81100
0928906-6,00000
0110303-6,68100
0876786-3,00000
2307165-3,41200
2472480-4,78200
2476182-4,41200
0138482-7,68209
0138597-7,64200
0138580-3,68209
1670796-7,71127
1557080-7,47521
0845296-8,68209
0847066-4,00000
0110928-6,79900
0857581-0,28990
1453694-9,96090
1454551-1,43120
1461120-8,56102
0683557-8,47521
0700521-8,66190
0736491-5,02200
0799111-8,53200
0746650-8,49410
0746504-6,77320
0848810-0,43999
0746192-6,46750
0851105-9,26120
0744313-8,46494
0744093-0,46390
0910128-9,88999
0915678-1,81210
0793330-5,52291
0225093-5,68201
0800250-2,56101
0684941-9,47529
0758071-4,46510
1462001-6,71122
0672564-3,68209
0565467-9,62020
2447200-2,56302
0315234-1,25990
0792087-0,69201
0283600-4,47782
0415985-2,47783
0782946-0,68209
0451489-3,68209
0780764-0,70220
0580205-3,43210
0774725-4,46522
0773823-5,46692
0768595-4,18120
0590987-0,68209
2292471-4,66120
2270015-5,70220
2263496-0,66210
0112732-9,66120
0489100-7,43341
0195708-2,46450
0357024-4,49391
0198773-2,69201
0300292-5,46620
0288094-5,46310
0138617-9,68209
0138625-9,68209
0251337-9,46739
0138649-4,68209
0138677-7,68201
0138686-5,68209
0138710-4,68209
0138727-8,68209
0138877-2,68209
0112344-0,28990
0112805-7,47770
0220227-1,69201
0112901-7,46140
0118005-8,68320
0768483-9,45112
0116261-8,52299
0115699-8,68209
0804181-9,68209
0115672-8,20410
0114482-3,50300
0114275-6,46733
0113821-2,62010
0806989-7,33200
0113729-5,46491
0812349-4,68209
0113256-6,64990
0113188-9,63990
0816573-1,25110
0222595-9,49410
2262256-4,47721
1822716-6,81220
1885960-6,73119
1939556-7,68209
2011062-9,47621
2023449-6,47521
2070591-3,32400
2082100-9,43341
2103380-5,30120
2129361-5,81100
2197197-3,47719
1794724-1,68209
2212561-3,68209
2260375-0,73120
0838461-9,00000
0220202-8,46462
0202765-3,46620
0202186-8,77390
0139041-8,68209
0139042-6,68209
0139089-9,68209
0201726-0,64990
0139180-8,68201
0222120-2,68209
0224828-8,68209
0200683-6,64990
0225111-0,68209
0138905-4,68201
0834351-8,43210
0745574-5,36000
0167926-2,68201
0993445-9,43120
0848556-7,68202
1452932-7,68320
1453025-6,69201
1520610-8,68209
1596992-2,68209
1604648-4,68202
1651949-9,69102
0869081-9,86220
1972415-6,93120
0146644-3,58130
0414941-9,32120
0733095-0,58190
0929101-9,66190
1509332-6,29320
0146642-7,68209
0836702-6,68201
0738312-0,68201
0786183-1,68201
0223100-5,68209
0881445-5,45112
0889209-0,00000
0769054-2,36000
0725906-6,80100
0789732-4,68201
2336412-2,46140
2356608-2,88999
2422635-4,49410
0223077-4,68209
0223078-2,68201
0829294-1,71121
0223092-6,68201
0641467-7,68201
1557962-5,47799
2504024-4,43220
2158032-3,41200
2215210-1,49320
2302209-3,90030
2487818-4,22290
2004639-9,16100
1078986-9,49410
2016852-1,43220
2020650-8,35113
1970547-3,46510
1590575-0,68202
2015073-5,46130
2032336-8,93120
1841277-5,68209
2215423-8,41200
2292844-0,25990
0845086-6,28490
0133005-2,68209
0581262-2,68320
0625202-2,68201
1708748-0,69209
0960204-0,00000
1007603-3,43291
1009298-1,49410
0749989-5,81100
0151515-3,36000
0151540-1,68209
0883688-1,58190
2491883-6,38320
0857600-4,62010
0151580-7,64190
0154928-1,68209
1901653-9,68209
1927791-5,35301
1964518-3,47299
2016679-6,46493
1810763-1,71127
0627778-0,93120
0692713-0,32300
0697954-7,32999
0151484-7,68209
2481984-6,49392
2480690-6,46189
2340034-9,02400
0132943-0,68209
0478203-8,68201
0601468-1,86901
0669782-2,86220
0723483-8,86220
2040110-0,43120
1772654-5,01430
1877542-9,02200
1911238-7,68209
1973570-1,69201
2344633-9,47114
2041257-1,88991
2265944-7,46189
2271425-8,43220
0834124-8,47591
0855771-9,80100
2148409-1,47430
2135209-9,77390
1839898-5,41200
0993441-6,43210
2275005-6,81100
0154171-4,71127
1506958-8,41200
1106980-4,68209
2214448-6,70220
2027680-5,64990
1862619-1,68202
2244607-0,85510
2248653-1,71126
0170756-9,69201
1054915-2,58142
0424566-2,49410
0678999-7,00000
2338453-7,62020
2357808-3,68209
0935855-1,23610
0700720-5,71127
0147863-9,68209
0957402-7,00000
2208352-1,68209
2153634-9,47512
0176494-2,68209
2198396-6,25110
0150704-9,68209
2051826-1,28240
0945126-2,46491
2237767-7,25990
2065984-9,49410
2076344-3,68209
2127177-4,62010
1036212-8,74909
2115903-7,68202
1008710-3,58130
0950563-8,37000
1888640-1,41200
0149475-1,27400
1972650-6,70100
0213151-4,28210
0427104-3,46630
1547998-2,87301
0862459-8,43342
0987205-9,38320
1976111-7,36000
0792902-3,01430
0817735-3,68209
0821694-9,68201
0833553-4,62020
0145518-9,25120
0145507-4,18120
1927753-6,66120
1966139-4,71125
2359747-9,43210
0869867-7,68209
0939497-4,69201
0218004-1,68201
0569570-2,68209
1453065-1,47789
0206243-2,41200
0988522-0,43120
1053207-8,46739
1094640-6,93120
0622663-3,68209
2440299-5,85530
0157736-2,68209
2206360-0,35130
0805413-4,68209
1858185-1,68209
1731111-2,93299
1651970-4,41200
1076477-6,28990
1048956-7,25730
2299432-5,01620
0132942-2,68209
0477690-6,25110
0740806-8,43210
0146190-9,23610
1096053-1,93110
1866897-3,71125
2122611-3,01620
0493958-4,08120
0673581-7,86904
0746877-3,68209
2027017-1,68209
2184661-1,46760
2346718-0,41200
2462078-1,64990
1076073-2,43341
2087833-9,46734
2321925-9,47793
2361387-0,49320
2228877-0,64990
2196419-1,66190
2223222-4,47621
2467748-9,45112
2371019-5,46189
1886277-6,47641
1992371-0,68209
2013309-7,68209
2026128-3,55902
1621047-5,43210
2403185-6,41200
2411907-3,43220
2423516-2,81220
2460676-0,66120
1492642-9,69201
2097600-0,81100
2103272-2,47599
2090487-5,68209
1475463-9,93299
0864069-4,13921
1990573-1,45311
1452926-3,49392
1475808-2,68209
2499422-2,86909
0150718-8,35301
1945065-0,01620
0150764-7,35302
0157818-9,68209
0952726-3,00000
0973487-9,36000
0529095-9,68201
2417018-6,43120
2239006-2,36000
2093489-8,41200
0298767-0,55101
2155617-1,86230
0498727-9,86901
1042196-8,68310
0955372-8,68209
0715874-0,74909
0677428-5,68209
0150845-5,68202
0231529-2,68202
0282724-7,81100
0512440-8,68201
0868748-4,52212
0868750-5,68209
0486509-5,55903
0952805-5,68209
0983747-2,85530
0993273-6,68100
0993438-7,93110
0524717-6,69109
0497692-4,35301
1815521-1,74909
1866077-9,62010
0550007-1,73111
0620541-0,64990
0632576-2,41200
0150703-0,23990
1074866-1,68202
1099365-9,86230
1021859-9,25620
2185017-8,46491
1002624-7,70220
2411894-3,46190
2385320-9,47799
2394511-1,82990
2410749-4,41200
2411871-6,41200
2422148-1,93190
2046803-0,49410
2458171-9,62020
0151713-2,68209
2367896-5,43220
2298679-8,25110
2054758-0,66220
2073883-8,96021
0983703-4,69201
1711876-9,66220
1505327-9,47241
2449522-0,45112
0970300-1,80100
1025963-0,68320
0832924-9,47721
1029496-2,90010
1043490-2,28920
1073432-3,41200
1096956-0,41200
1761461-5,43220
1492561-0,69201
0546022-5,56101
0627784-4,46491
2126938-3,28490
0151279-6,29320
1446922-1,96022
1551631-7,74901
1062847-5,41200
0756375-4,41200
1953682-5,56101
2222795-1,74102
2157793-3,68209
2200725-4,74102
2103873-7,95230
2475705-9,70220
2477699-7,47740
2488238-6,33129
2214613-1,70220
1944573-9,87202
0839017-0,68209
1914033-7,70220
2035684-8,45112
2087857-4,02200
2183063-6,47919
2223758-6,68209
0827897-1,68209
0151828-2,68201
2263313-2,41200
0151732-7,08111
2327284-2,56101
1093410-6,46760
2252390-2,47799
2286573-4,64990
2302524-3,43320
1492644-5,08113
1056451-2,41200
0752634-7,74201
0780841-6,68100
0831477-6,13910
1782581-8,69201
0956934-0,00000
2113612-6,79900
1996385-1,79900
2387380-8,78300
2192384-0,47719
2239137-2,46521
2260040-2,45201
2379554-7,19200
2321657-6,46699
2345424-0,55903
2361266-7,45201
2363595-7,33122
2368789-6,08120
2368860-2,02200
2373294-1,71123
2374716-6,36000
2375466-5,56102
1839697-1,35140
0678893-5,33200
0653383-6,16100
0688915-4,41200
0721355-1,66120
0747563-1,46510
0748304-1,68201
2302329-9,47761
1444006-6,01110
1476984-9,87301
1480315-4,41200
1090608-4,41200
1776055-9,87901
1856568-3,49410
1025194-6,25990
1034272-5,45201
2102032-6,29310
1945454-7,01132
1957182-3,47641
1975417-9,43220
1978754-4,68209
2005821-8,47783
2005825-0,46434
2010536-0,43999
2015697-7,87301
2154974-8,41200
2034515-3,64990
0160926-4,68209
0161524-2,68209
0212131-6,69201
0225815-2,68202
0280814-2,68320
2388783-9,41200
2439133-3,86901
2431252-7,46521
2391594-0,68209
0160832-5,68209
0666648-7,47783
0783547-3,43910
0158402-8,68202
0159436-5,68209
0160765-6,41200
2394357-0,70220
1810009-3,71127
2173764-2,43120
1585141-4,56101
1784839-0,56101
1793241-0,49410
1808724-7,46522
2404655-6,02400
2409943-9,41200
2415402-0,68209
2418399-9,68209
2419128-6,71127
2419881-6,32501
0623527-3,74300
0592643-5,43120
1635880-8,68209
1066401-1,68209
1090926-9,47301
1652845-9,50300
1915299-5,46909
0945091-3,49410
0401893-7,68320
0728519-2,68201
0854195-2,56101
0879827-2,68201
2138027-6,43220
2148975-7,70220
2200069-3,68209
2125578-2,79900
1718838-8,55109
2175348-2,43342
1072135-4,81100
0809959-4,02100
2160284-4,87301
0903625-3,68310
0872059-8,86102
2113554-5,41200
0703323-5,93110
0949063-2,46220
1537197-1,64200
1944809-1,74909
2071538-8,25620
0858320-4,25990
1503227-5,87301
1758836-5,71126
0922856-2,88101
2222705-4,56101
1017339-4,68201
1013295-5,47792
0167571-2,68201
0494834-1,28290
2301591-8,45402
0364106-5,66120
2161229-2,55901
1829084-3,70220
0788161-3,43210
0934153-0,69102
1105513-8,16231
2207595-1,74102
2239238-3,68100
0580395-3,41200
0350785-1,46510
0160862-4,68209
0877372-9,68202
0160908-8,68209
0480737-0,93110
0161049-2,68209
0161487-2,47610
0163193-9,68209
0218470-4,08120
0161005-4,64200
0409728-4,49410
0890778-2,27120
0913145-3,68209
0915544-7,93110
0920954-8,25730
0927958-9,56101
0892267-5,49410
0576765-7,58141
0779821-1,43220
0794484-8,43120
0565600-9,25930
2249966-6,43210
2256085-0,77350
2265229-6,41200
0498589-8,45321
1032152-9,22210
1973447-7,50300
2249625-4,80100
2057280-7,41100
1842040-9,68209
1861343-8,63110
1836494-5,49410
2327429-0,70220
2335695-8,56101
2487488-8,80100
2489248-8,46733
2289694-4,38320
1968559-9,68209
2275499-7,62020
0159268-5,41100
2273126-9,47596
2024996-2,71123
0347424-4,47712
2015843-8,77320
2391820-1,62010
2400662-6,70220
2402424-2,43220
0720058-2,26110
2374105-5,71127
2103282-9,41200
2297620-7,37000
2334408-4,41200
2041297-7,41200
2361627-0,46719
1973532-2,55101
0842155-5,68209
0869578-3,68209
0772028-9,41200
0944375-6,47230
0947661-1,68209
0859043-9,68209
2413480-4,47301
2504845-7,71110
2350215-0,68310
2495534-6,70220
2318344-4,80100
2242873-7,73111
2240247-3,64990
2187017-9,71110
2173782-9,33129
2153726-1,38210
2150708-9,73111
2161609-0,36000
2041371-8,85599
2094921-3,52291
0828039-3,70220
0592889-5,36000
1584386-0,55300
1013927-6,88101
0214620-6,01131
2283515-6,56102
2178542-5,71129
2091341-3,47540
0919699-4,79110
0898838-3,36000
0869234-7,82990
1015454-8,49410
0845161-5,45402
2179242-2,46699
1859910-3,43999
2060951-8,49410
2487375-4,68209
0218403-4,68201
0983578-4,18110
2491934-5,47719
2255667-5,71123
0170553-9,68201
0170539-5,68209
2284000-0,56101
2429692-6,68209
2402991-6,33200
2286078-1,47430
2290202-1,95230
2313157-2,28210
2348311-3,43120
2461390-1,56101
2377774-4,53200
2374728-9,68209
2474190-3,88101
2481275-9,47750
2489922-5,59200
2263443-4,33121
2326488-5,66120
0971946-8,43220
0965296-1,66190
0738802-8,41200
1786723-3,56102
1055603-7,68310
1495812-1,79110
1514028-4,33200
1710192-4,52291
1711768-6,52291
1823363-8,49410
2129007-8,68209
0878835-7,28300
1071311-9,81300
2453036-4,45112
1105343-1,35301
0720067-0,43210
0929137-7,68209
2186335-8,41200
0174431-9,46491
0736223-1,46610
0879243-6,68201
0920986-3,52299
1882702-2,31010
1919212-9,25990
2093299-9,74909
0803446-7,49410
1031893-6,46692
1081368-9,68209
1107951-9,25110
1445863-7,86909
2412074-4,70220
1013223-4,41200
0208389-0,35301
0208396-2,35120
0845181-8,25620
1011722-9,43341
0519604-9,49410
0838441-6,00000
0147895-4,68320
0231186-5,68209
0291522-0,95240
