Region,Information,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MK07 Päijät-Häme,"With education, total (KO)",112414.0,114456.0,116310.0,118047.0,119497.0,120115.0,121340.0,122488.0,124161.0,124865.0,125510.0,126229.0
MK07 Päijät-Häme,Matriculation examination (KO),9357.0,9379.0,9337.0,9079.0,8861.0,8692.0,8558.0,8283.0,8384.0,8315.0,8209.0,8218.0
MK07 Päijät-Häme,Vocational diploma (KO),80089.0,81074.0,82070.0,83064.0,83909.0,84082.0,84707.0,85361.0,85840.0,85936.0,85891.0,85712.0
MK07 Päijät-Häme,Academic degree - Lower level university degree (KO),13975.0,14635.0,15206.0,15807.0,16317.0,16634.0,17076.0,17541.0,18177.0,18532.0,18945.0,19357.0
MK07 Päijät-Häme,Academic degree - Higher level university degree (KO),8993.0,9368.0,9697.0,10097.0,10410.0,10707.0,10999.0,11303.0,11760.0,12082.0,12465.0,12942.0
MK07 Päijät-Häme,"Aged 18 or over, total (HR)",168776.0,169696.0,170381.0,170649.0,170540.0,170472.0,170701.0,170568.0,170417.0,169947.0,169842.0,169560.0
MK07 Päijät-Häme,Average income of inhabitants (HR),20177.0,21100.0,21353.0,21637.0,21754.0,21965.0,22299.0,22950.0,23377.0,24236.0,24250.0,25306.0
MK07 Päijät-Häme,Median income of inhabitants (HR),17677.0,18201.0,18886.0,19079.0,19250.0,19433.0,19736.0,20105.0,20489.0,21332.0,21396.0,22005.0
MK07 Päijät-Häme,Inhabitants belonging to the lowest income category (HR),34565.0,34961.0,35088.0,34714.0,34911.0,34320.0,34275.0,34400.0,34833.0,33405.0,33522.0,34030.0
MK07 Päijät-Häme,Inhabitants belonging to the middle income category (HR),106906.0,107080.0,107730.0,108338.0,108303.0,108730.0,108658.0,108558.0,108308.0,109181.0,108962.0,107937.0
MK07 Päijät-Häme,Inhabitants belonging to the highest income category (HR),27305.0,27655.0,27563.0,27597.0,27326.0,27422.0,27768.0,27610.0,27276.0,27361.0,27358.0,27593.0
MK07 Päijät-Häme,Accumulated purchasing power of inhabitants (HR),3405359887.0,3580523958.0,3638211204.0,3692296472.0,3709891919.0,3744438677.0,3806536128.0,3914508381.0,3983753900.0,4118833269.0,4118743548.0,4290896400.0
MK07 Päijät-Häme,"Households, total (TE)",103064.0,103607.0,104294.0,104536.0,104961.0,105463.0,106060.0,106886.0,107249.0,107697.0,108525.0,108737.0
MK07 Päijät-Häme,Average size of households (TE),2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9
MK07 Päijät-Häme,Average floor area per person (TE),40.1,40.4,40.7,41.0,41.2,41.6,41.8,42.1,42.4,42.7,43.2,43.5
MK07 Päijät-Häme,One-person households (TE),44973.0,45349.0,46100.0,46330.0,46972.0,47771.0,48600.0,49928.0,50747.0,51643.0,52823.0,53302.0
MK07 Päijät-Häme,Young one-person households (TE),9003.0,9128.0,9323.0,9358.0,9533.0,9739.0,10018.0,10543.0,10883.0,11131.0,11524.0,11678.0
MK07 Päijät-Häme,Young couples without children (TE),3885.0,3903.0,3930.0,3835.0,3786.0,3673.0,3628.0,3492.0,3387.0,3309.0,3265.0,3170.0
MK07 Päijät-Häme,Households with children (TE),21963.0,21733.0,21435.0,21208.0,21014.0,20808.0,20642.0,20409.0,20066.0,19763.0,19553.0,19368.0
MK07 Päijät-Häme,Households with small children (TE),5482.0,5402.0,5428.0,5345.0,5226.0,5083.0,4916.0,4708.0,4490.0,4228.0,4090.0,4042.0
MK07 Päijät-Häme,Households with children under school age (TE),10167.0,10127.0,10080.0,10054.0,9949.0,9786.0,9649.0,9413.0,9152.0,8770.0,8468.0,8222.0
MK07 Päijät-Häme,Households with school-age children (TE),9447.0,9422.0,9474.0,9437.0,9408.0,9418.0,9510.0,9497.0,9365.0,9351.0,9240.0,9120.0
MK07 Päijät-Häme,Households with teenagers (TE),9228.0,8930.0,8684.0,8533.0,8394.0,8279.0,8284.0,8264.0,8263.0,8261.0,8314.0,8357.0
MK07 Päijät-Häme,One-parent households with children (TE),4636.0,4614.0,4546.0,4553.0,4575.0,4644.0,4696.0,4751.0,4722.0,4730.0,4831.0,4767.0
MK07 Päijät-Häme,Adult households (TE),50799.0,50303.0,49949.0,49242.0,48746.0,48354.0,48251.0,48254.0,48265.0,48203.0,48503.0,48348.0
MK07 Päijät-Häme,Pensioner households (TE),30652.0,31941.0,33291.0,34477.0,35592.0,36666.0,37550.0,38625.0,39329.0,40126.0,40860.0,41397.0
MK07 Päijät-Häme,Households living in owner-occupied dwellings (TE),67205.0,67594.0,67764.0,68771.0,68959.0,68791.0,68601.0,68325.0,68030.0,67831.0,68132.0,67615.0
MK07 Päijät-Häme,Households living in rented dwellings (TE),33017.0,33144.0,33483.0,33215.0,34294.0,34863.0,35665.0,36768.0,37448.0,38048.0,38911.0,39801.0
MK07 Päijät-Häme,Households living in other dwellings (TE),2842.0,2869.0,3047.0,2550.0,1708.0,1809.0,1794.0,1793.0,1771.0,1818.0,1482.0,1321.0
MK07 Päijät-Häme,"Households, total (TR)",103064.0,103607.0,104294.0,104536.0,104961.0,105463.0,106060.0,106886.0,107249.0,107697.0,108525.0,108737.0
MK07 Päijät-Häme,Average income of households (TR),32808.0,34282.0,34585.0,35003.0,35012.0,35168.0,35525.0,36264.0,36761.0,37824.0,37550.0,39086.0
MK07 Päijät-Häme,Median income of households (TR),26447.0,27262.0,28214.0,28532.0,28578.0,28711.0,28996.0,29183.0,29492.0,30229.0,30283.0,31097.0
MK07 Päijät-Häme,Households belonging to the lowest income category (TR),30561.0,30997.0,31029.0,30604.0,30873.0,30519.0,30742.0,31444.0,31922.0,31001.0,31714.0,32094.0
MK07 Päijät-Häme,Households belonging to the middle income category (TR),58085.0,57901.0,58550.0,59178.0,59484.0,60280.0,60445.0,60626.0,60767.0,61821.0,61998.0,61642.0
MK07 Päijät-Häme,Households belonging to the highest income category (TR),14418.0,14709.0,14715.0,14754.0,14604.0,14664.0,14873.0,14816.0,14560.0,14875.0,14813.0,15001.0
MK07 Päijät-Häme,Accumulated purchasing power of households (TR),3381290407.0,3551906545.0,3606977031.0,3659102908.0,3674853223.0,3708939736.0,3767800463.0,3876085063.0,3942526963.0,4073522992.0,4075104642.0,4250119015.0
MK07 Päijät-Häme,Free-time residences (RA),24247.0,24416.0,24513.0,24553.0,24637.0,24679.0,24813.0,25024.0,25176.0,25278.0,25150.0,24312.0
MK07 Päijät-Häme,"Buildings, total (RA)",54931.0,55402.0,55799.0,56097.0,56532.0,56709.0,56991.0,56931.0,57162.0,57474.0,57829.0,57854.0
MK07 Päijät-Häme,Other buildings (RA),7079.0,7163.0,7151.0,7172.0,7217.0,7249.0,7289.0,7460.0,7494.0,7582.0,7780.0,7890.0
MK07 Päijät-Häme,Residential buildings (RA),47852.0,48239.0,48648.0,48925.0,49315.0,49460.0,49702.0,49471.0,49668.0,49892.0,50049.0,49964.0
MK07 Päijät-Häme,Dwellings (RA),113226.0,114267.0,115039.0,116439.0,116614.0,117160.0,118179.0,119538.0,120212.0,120710.0,121871.0,121973.0
MK07 Päijät-Häme,Average floor area per dwelling (RA),78.4,78.7,78.9,78.9,79.0,79.0,79.0,78.8,78.7,78.7,78.9,78.9
MK07 Päijät-Häme,Dwellings in small houses (RA),55142.0,55625.0,55956.0,56432.0,55741.0,55859.0,56087.0,56314.0,56477.0,56587.0,57345.0,57463.0
MK07 Päijät-Häme,Dwellings in blocks of flats (RA),55935.0,56627.0,57020.0,57721.0,58446.0,58898.0,59767.0,60631.0,61265.0,61730.0,62105.0,62044.0
MK07 Päijät-Häme,Other dwellings (RA),2149.0,2015.0,2063.0,2286.0,2427.0,2403.0,2325.0,2593.0,2470.0,2393.0,2421.0,2466.0
MK07 Päijät-Häme,"Workplaces, total (TP)",80977.0,81864.0,81066.0,79094.0,76864.0,75910.0,77055.0,77136.0,77514.0,77081.0,73091.0,
MK07 Päijät-Häme,Primary production (TP),2953.0,2841.0,2744.0,2713.0,2568.0,2453.0,2313.0,2235.0,2219.0,2121.0,2016.0,
MK07 Päijät-Häme,Processing (TP),23392.0,22950.0,22478.0,21196.0,20238.0,19910.0,20757.0,21166.0,21240.0,20720.0,19271.0,
MK07 Päijät-Häme,Services (TP),53516.0,54909.0,54845.0,54255.0,53033.0,52508.0,52950.0,52613.0,52863.0,52861.0,50628.0,
MK07 Päijät-Häme,"A Agriculture, forestry and fishing (TP)",2953.0,2841.0,2744.0,2713.0,2568.0,2453.0,2313.0,2235.0,2219.0,2121.0,2016.0,
MK07 Päijät-Häme,B Mining and quarrying (TP),57.0,64.0,47.0,47.0,25.0,29.0,30.0,43.0,79.0,57.0,61.0,
MK07 Päijät-Häme,C Manufacturing (TP),16239.0,15826.0,15439.0,14356.0,13714.0,13421.0,13983.0,14167.0,14159.0,13697.0,12464.0,
MK07 Päijät-Häme,"D Electricity, gas, steam and air conditioning supply (TP)",308.0,335.0,344.0,346.0,301.0,298.0,271.0,282.0,289.0,296.0,292.0,
MK07 Päijät-Häme,"E Water supply; sewerage, waste management and remediation activities (TP)",500.0,530.0,541.0,507.0,524.0,498.0,518.0,547.0,535.0,544.0,562.0,
MK07 Päijät-Häme,F Construction (TP),6288.0,6195.0,6107.0,5940.0,5674.0,5664.0,5955.0,6127.0,6178.0,6126.0,5892.0,
MK07 Päijät-Häme,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),9785.0,9928.0,9682.0,9440.0,8958.0,8689.0,8857.0,8655.0,8579.0,8611.0,8429.0,
MK07 Päijät-Häme,H Transportation and storage (TP),4150.0,4212.0,4285.0,4003.0,4009.0,3834.0,3857.0,3897.0,4044.0,3960.0,3706.0,
MK07 Päijät-Häme,I Accommodation and food service activities (TP),2723.0,2980.0,2978.0,3002.0,2842.0,2835.0,2873.0,3016.0,3047.0,3040.0,2443.0,
MK07 Päijät-Häme,J Information and communication (TP),1509.0,1526.0,1460.0,1408.0,1465.0,1438.0,1500.0,1669.0,1680.0,1722.0,1673.0,
MK07 Päijät-Häme,K Financial and insurance activities (TP),988.0,1077.0,1010.0,993.0,974.0,979.0,936.0,835.0,794.0,747.0,659.0,
MK07 Päijät-Häme,L Real estate activities (TP),758.0,756.0,739.0,738.0,708.0,670.0,652.0,637.0,672.0,707.0,672.0,
MK07 Päijät-Häme,"M Professional, scientific and technical activities (TP)",3018.0,3049.0,3137.0,3145.0,3186.0,3181.0,3263.0,3259.0,3269.0,3324.0,3121.0,
MK07 Päijät-Häme,N Administrative and support service activities (TP),5437.0,5414.0,5270.0,5090.0,5333.0,5622.0,6057.0,5817.0,6059.0,5878.0,5343.0,
MK07 Päijät-Häme,O Public administration and defence; compulsory social security (TP),2983.0,3362.0,3177.0,3049.0,2730.0,2294.0,2201.0,2319.0,2261.0,2277.0,2318.0,
MK07 Päijät-Häme,P Education (TP),5238.0,5238.0,5382.0,5106.0,4930.0,4733.0,4470.0,4556.0,4530.0,4732.0,4641.0,
MK07 Päijät-Häme,Q Human health and social work activities (TP),13394.0,13787.0,14128.0,14413.0,14071.0,14404.0,14372.0,14090.0,14289.0,14331.0,14494.0,
MK07 Päijät-Häme,"R Arts, entertainment and recreation (TP)",1337.0,1431.0,1415.0,1559.0,1521.0,1440.0,1500.0,1523.0,1450.0,1377.0,1201.0,
MK07 Päijät-Häme,S Other service activities (TP),2196.0,2145.0,2182.0,2171.0,2149.0,2079.0,2041.0,1997.0,1893.0,1917.0,1694.0,
MK07 Päijät-Häme,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),0.0,2.0,0.0,136.0,156.0,308.0,370.0,342.0,296.0,238.0,234.0,
MK07 Päijät-Häme,U Activities of extraterritorial organisations and bodies (TP),0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,
MK07 Päijät-Häme,X Industry unknown (TP),1116.0,1164.0,999.0,930.0,1025.0,1039.0,1035.0,1122.0,1192.0,1379.0,1176.0,
MK07 Päijät-Häme,"Inhabitants, total (PT)",208777.0,209238.0,209503.0,209405.0,208959.0,208525.0,208574.0,208048.0,207394.0,206315.0,205771.0,205124.0
MK07 Päijät-Häme,Employed (PT),85166.0,86210.0,85365.0,82781.0,80519.0,79826.0,80546.0,81028.0,81745.0,80973.0,77524.0,80363.0
MK07 Päijät-Häme,Unemployed (PT),12845.0,12053.0,13009.0,14705.0,16857.0,16508.0,15450.0,13716.0,12207.0,11665.0,15142.0,12216.0
MK07 Päijät-Häme,Children aged 0 to 14 (PT),32258.0,32008.0,31926.0,31849.0,31669.0,31372.0,31176.0,30905.0,30521.0,29762.0,29177.0,28775.0
MK07 Päijät-Häme,Students (PT),15235.0,14670.0,14427.0,14696.0,14393.0,14314.0,13958.0,13861.0,13130.0,13211.0,13661.0,13663.0
MK07 Päijät-Häme,Pensioners (PT),55862.0,56932.0,57572.0,58678.0,59482.0,60471.0,61426.0,62597.0,63417.0,63830.0,63861.0,63820.0
MK07 Päijät-Häme,Others (PT),7411.0,7365.0,7204.0,6696.0,6039.0,6034.0,6018.0,5941.0,6374.0,6874.0,6406.0,6287.0
MK08 Kymenlaakso,"Inhabitants, total (HE)",175377.0,174827.0,174466.0,173864.0,172908.0,171778.0,170770.0,168691.0,166623.0,164456.0,162812.0,161391.0
MK08 Kymenlaakso,Males (HE),86283.0,86068.0,85914.0,85596.0,85140.0,84678.0,84196.0,83218.0,82337.0,81222.0,80520.0,79867.0
MK08 Kymenlaakso,Females (HE),89094.0,88759.0,88552.0,88268.0,87768.0,87100.0,86574.0,85473.0,84286.0,83234.0,82292.0,81524.0
MK08 Kymenlaakso,Average age of inhabitants (HE),44.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,47.0,47.0,47.0,48.0
MK08 Kymenlaakso,0-2 years (HE),4825.0,4770.0,4801.0,4620.0,4555.0,4378.0,4216.0,3936.0,3572.0,3293.0,3137.0,3128.0
MK08 Kymenlaakso,3-6 years (HE),6572.0,6440.0,6441.0,6589.0,6490.0,6472.0,6379.0,6077.0,5940.0,5658.0,5328.0,5032.0
MK08 Kymenlaakso,7-12 years (HE),10577.0,10513.0,10401.0,10247.0,10126.0,10054.0,9944.0,9872.0,9720.0,9692.0,9526.0,9348.0
MK08 Kymenlaakso,13-15 years (HE),5944.0,5703.0,5603.0,5525.0,5448.0,5273.0,5211.0,5147.0,5121.0,5015.0,4922.0,4854.0
MK08 Kymenlaakso,16-17 years (HE),4250.0,4227.0,4075.0,3836.0,3724.0,3675.0,3611.0,3512.0,3407.0,3315.0,3368.0,3342.0
MK08 Kymenlaakso,18-19 years (HE),4129.0,4159.0,4099.0,4122.0,3941.0,3760.0,3627.0,3554.0,3462.0,3351.0,3263.0,3163.0
MK08 Kymenlaakso,20-24 years (HE),8642.0,8708.0,8803.0,8777.0,8615.0,8585.0,8441.0,8006.0,7643.0,7296.0,7027.0,6804.0
MK08 Kymenlaakso,25-29 years (HE),9163.0,9039.0,8887.0,8708.0,8557.0,8458.0,8443.0,8385.0,8261.0,7990.0,7909.0,7834.0
MK08 Kymenlaakso,30-34 years (HE),9526.0,9279.0,9298.0,9330.0,9372.0,9230.0,9157.0,8840.0,8527.0,8331.0,8268.0,8203.0
MK08 Kymenlaakso,35-39 years (HE),9268.0,9332.0,9477.0,9635.0,9676.0,9659.0,9399.0,9257.0,9270.0,9199.0,9065.0,8966.0
MK08 Kymenlaakso,40-44 years (HE),11045.0,10749.0,10237.0,9737.0,9489.0,9402.0,9451.0,9545.0,9571.0,9572.0,9490.0,9289.0
MK08 Kymenlaakso,45-49 years (HE),12528.0,12337.0,12179.0,11966.0,11545.0,11116.0,10812.0,10212.0,9670.0,9364.0,9291.0,9297.0
MK08 Kymenlaakso,50-54 years (HE),13120.0,12895.0,12722.0,12724.0,12597.0,12420.0,12167.0,11997.0,11764.0,11354.0,10943.0,10653.0
MK08 Kymenlaakso,55-59 years (HE),13723.0,13714.0,13450.0,13214.0,13126.0,12883.0,12720.0,12483.0,12444.0,12342.0,12186.0,11995.0
MK08 Kymenlaakso,60-64 years (HE),15021.0,14671.0,14358.0,13897.0,13501.0,13245.0,13220.0,12991.0,12756.0,12668.0,12473.0,12346.0
MK08 Kymenlaakso,65-69 years (HE),10884.0,11263.0,12608.0,13557.0,14270.0,14284.0,14000.0,13677.0,13243.0,12845.0,12638.0,12607.0
MK08 Kymenlaakso,70-74 years (HE),8660.0,9271.0,9032.0,9075.0,9116.0,10029.0,10448.0,11719.0,12570.0,13127.0,13155.0,12867.0
MK08 Kymenlaakso,75-79 years (HE),7195.0,7097.0,7135.0,7321.0,7604.0,7591.0,8108.0,7905.0,7949.0,7969.0,8747.0,9129.0
MK08 Kymenlaakso,80-84 years (HE),5808.0,5940.0,5910.0,5796.0,5764.0,5671.0,5660.0,5709.0,5817.0,6112.0,6057.0,6493.0
MK08 Kymenlaakso,85 years or over (HE),4497.0,4720.0,4950.0,5188.0,5392.0,5593.0,5756.0,5867.0,5916.0,5963.0,6019.0,6041.0
MK08 Kymenlaakso,"Aged 18 or over, total (KO)",143209.0,143174.0,143145.0,143047.0,142565.0,141926.0,141409.0,140147.0,138863.0,137483.0,136531.0,135687.0
MK08 Kymenlaakso,Basic level studies (KO),45938.0,45068.0,44117.0,42886.0,41771.0,41057.0,40086.0,38499.0,36344.0,35148.0,34041.0,32988.0
MK08 Kymenlaakso,"With education, total (KO)",97271.0,98106.0,99028.0,100161.0,100794.0,100869.0,101323.0,101648.0,102519.0,102335.0,102490.0,102699.0
MK08 Kymenlaakso,Matriculation examination (KO),6595.0,6551.0,6390.0,6233.0,6107.0,6113.0,5975.0,5884.0,5871.0,5763.0,5775.0,5775.0
MK08 Kymenlaakso,Vocational diploma (KO),72778.0,73135.0,73677.0,74296.0,74540.0,74214.0,74348.0,74387.0,74596.0,74126.0,73809.0,73448.0
MK08 Kymenlaakso,Academic degree - Lower level university degree (KO),11008.0,11353.0,11757.0,12172.0,12500.0,12785.0,13031.0,13287.0,13630.0,13906.0,14236.0,14581.0
MK08 Kymenlaakso,Academic degree - Higher level university degree (KO),6890.0,7067.0,7204.0,7460.0,7647.0,7757.0,7969.0,8090.0,8422.0,8540.0,8670.0,8895.0
MK08 Kymenlaakso,"Aged 18 or over, total (HR)",143209.0,143174.0,143145.0,143047.0,142565.0,141926.0,141409.0,140147.0,138863.0,137483.0,136531.0,135687.0
MK08 Kymenlaakso,Average income of inhabitants (HR),20152.0,20700.0,21196.0,21385.0,21618.0,21765.0,21948.0,22431.0,23038.0,23557.0,23768.0,24556.0
MK08 Kymenlaakso,Median income of inhabitants (HR),18183.0,18662.0,19271.0,19491.0,19726.0,19794.0,19910.0,20201.0,20675.0,21203.0,21373.0,21911.0
MK08 Kymenlaakso,Inhabitants belonging to the lowest income category (HR),28444.0,28919.0,28826.0,28794.0,28833.0,28814.0,29148.0,29194.0,28973.0,29168.0,28648.0,29039.0
MK08 Kymenlaakso,Inhabitants belonging to the middle income category (HR),89810.0,89786.0,90326.0,90690.0,90116.0,89589.0,89242.0,88461.0,87534.0,86342.0,86043.0,84925.0
MK08 Kymenlaakso,Inhabitants belonging to the highest income category (HR),24955.0,24469.0,23993.0,23563.0,23616.0,23523.0,23019.0,22492.0,22356.0,21973.0,21840.0,21723.0
MK08 Kymenlaakso,Accumulated purchasing power of inhabitants (HR),2886006895.0,2963649813.0,3034061270.0,3059025079.0,3081911002.0,3089009955.0,3103650035.0,3143626983.0,3199122642.0,3238650929.0,3245042057.0,3331939040.0
MK08 Kymenlaakso,"Households, total (TE)",86971.0,87097.0,87225.0,87175.0,87115.0,87044.0,87047.0,86928.0,86620.0,86293.0,86358.0,86255.0
MK08 Kymenlaakso,Average size of households (TE),2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8
MK08 Kymenlaakso,Average floor area per person (TE),40.8,41.2,41.5,41.8,42.1,42.4,42.7,43.2,43.6,44.1,44.5,44.9
MK08 Kymenlaakso,One-person households (TE),37773.0,38225.0,38486.0,38712.0,38992.0,39381.0,39758.0,40416.0,40811.0,41161.0,41690.0,41970.0
MK08 Kymenlaakso,Young one-person households (TE),7453.0,7632.0,7642.0,7650.0,7689.0,7773.0,7923.0,8100.0,8276.0,8325.0,8584.0,8486.0
MK08 Kymenlaakso,Young couples without children (TE),3029.0,2933.0,2864.0,2873.0,2813.0,2733.0,2588.0,2477.0,2412.0,2341.0,2340.0,2301.0
MK08 Kymenlaakso,Households with children (TE),18086.0,17825.0,17622.0,17250.0,16898.0,16583.0,16269.0,15814.0,15417.0,15039.0,14670.0,14404.0
MK08 Kymenlaakso,Households with small children (TE),4256.0,4218.0,4246.0,4122.0,4040.0,3890.0,3731.0,3507.0,3227.0,2976.0,2832.0,2810.0
MK08 Kymenlaakso,Households with children under school age (TE),8022.0,7896.0,7918.0,7831.0,7685.0,7568.0,7420.0,7086.0,6812.0,6434.0,6103.0,5914.0
MK08 Kymenlaakso,Households with school-age children (TE),7888.0,7808.0,7726.0,7562.0,7463.0,7373.0,7295.0,7216.0,7101.0,7067.0,6887.0,6780.0
MK08 Kymenlaakso,Households with teenagers (TE),7851.0,7620.0,7476.0,7218.0,7081.0,6933.0,6752.0,6656.0,6580.0,6443.0,6335.0,6215.0
MK08 Kymenlaakso,One-parent households with children (TE),3729.0,3676.0,3694.0,3559.0,3619.0,3597.0,3640.0,3670.0,3728.0,3724.0,3670.0,3661.0
MK08 Kymenlaakso,Adult households (TE),42368.0,41982.0,41484.0,40933.0,40456.0,40031.0,39784.0,39528.0,39216.0,38886.0,38686.0,38272.0
MK08 Kymenlaakso,Pensioner households (TE),26798.0,27579.0,28401.0,29263.0,30044.0,30704.0,31267.0,31869.0,32251.0,32656.0,33284.0,33878.0
MK08 Kymenlaakso,Households living in owner-occupied dwellings (TE),60744.0,60831.0,60654.0,60855.0,61014.0,60594.0,60187.0,59986.0,59544.0,59024.0,59007.0,58435.0
MK08 Kymenlaakso,Households living in rented dwellings (TE),23880.0,23934.0,24067.0,24057.0,24622.0,24882.0,25228.0,25430.0,25578.0,25695.0,26167.0,26845.0
MK08 Kymenlaakso,Households living in other dwellings (TE),2347.0,2332.0,2504.0,2263.0,1479.0,1568.0,1632.0,1512.0,1498.0,1574.0,1184.0,975.0
MK08 Kymenlaakso,"Households, total (TR)",86971.0,87097.0,87225.0,87175.0,87115.0,87044.0,87047.0,86928.0,86620.0,86293.0,86358.0,86255.0
MK08 Kymenlaakso,Average income of households (TR),32831.0,33627.0,34337.0,34596.0,34856.0,34945.0,35112.0,35612.0,36341.0,36960.0,37030.0,38125.0
MK08 Kymenlaakso,Median income of households (TR),27540.0,28100.0,28979.0,29289.0,29478.0,29556.0,29561.0,29755.0,30186.0,30625.0,30824.0,31419.0
MK08 Kymenlaakso,Households belonging to the lowest income category (TR),23823.0,24329.0,24316.0,24040.0,23901.0,24001.0,24514.0,24880.0,24621.0,24865.0,24797.0,25078.0
MK08 Kymenlaakso,Households belonging to the middle income category (TR),49993.0,49969.0,50444.0,50776.0,50765.0,50525.0,50267.0,50106.0,50137.0,49855.0,49848.0,49690.0
MK08 Kymenlaakso,Households belonging to the highest income category (TR),13155.0,12799.0,12465.0,12359.0,12449.0,12518.0,12266.0,11942.0,11862.0,11573.0,11713.0,11487.0
MK08 Kymenlaakso,Accumulated purchasing power of households (TR),2855308820.0,2928814015.0,2995048409.0,3015914044.0,3036497868.0,3041745140.0,3056419164.0,3095667624.0,3147894281.0,3189363375.0,3197838197.0,3288489078.0
MK08 Kymenlaakso,Free-time residences (RA),15606.0,15725.0,15869.0,15902.0,15928.0,15956.0,15963.0,16015.0,16042.0,16140.0,15931.0,15994.0
MK08 Kymenlaakso,"Buildings, total (RA)",54320.0,54609.0,54954.0,55075.0,55376.0,55469.0,55536.0,55736.0,55734.0,55662.0,55550.0,55217.0
MK08 Kymenlaakso,Other buildings (RA),7547.0,7613.0,7658.0,7723.0,7787.0,7857.0,7840.0,8047.0,8012.0,7862.0,7917.0,7645.0
MK08 Kymenlaakso,Residential buildings (RA),46773.0,46996.0,47296.0,47352.0,47589.0,47612.0,47696.0,47689.0,47722.0,47800.0,47633.0,47572.0
MK08 Kymenlaakso,Dwellings (RA),96002.0,96275.0,96710.0,97418.0,96997.0,96884.0,96972.0,97059.0,97115.0,97070.0,97627.0,97816.0
MK08 Kymenlaakso,Average floor area per dwelling (RA),79.1,79.4,79.6,79.6,79.6,79.7,79.8,79.9,79.9,80.1,80.4,80.4
MK08 Kymenlaakso,Dwellings in small houses (RA),55991.0,56221.0,56331.0,56543.0,55843.0,55723.0,55562.0,55600.0,55557.0,55518.0,56185.0,56292.0
MK08 Kymenlaakso,Dwellings in blocks of flats (RA),38284.0,38530.0,38842.0,39226.0,39436.0,39425.0,39790.0,39800.0,39999.0,40059.0,39721.0,39766.0
MK08 Kymenlaakso,Other dwellings (RA),1727.0,1524.0,1537.0,1649.0,1718.0,1736.0,1620.0,1659.0,1559.0,1493.0,1721.0,1758.0
MK08 Kymenlaakso,"Workplaces, total (TP)",68006.0,67548.0,66184.0,64589.0,63266.0,61379.0,60982.0,62022.0,62651.0,61440.0,59628.0,
MK08 Kymenlaakso,Primary production (TP),2311.0,2211.0,2039.0,1977.0,1878.0,1839.0,1782.0,1687.0,1653.0,1586.0,1452.0,
MK08 Kymenlaakso,Processing (TP),16065.0,15680.0,14142.0,13580.0,13340.0,12995.0,12833.0,13671.0,13766.0,13123.0,12617.0,
MK08 Kymenlaakso,Services (TP),48830.0,48816.0,49146.0,48442.0,47328.0,45838.0,45630.0,45895.0,46461.0,45809.0,44713.0,
MK08 Kymenlaakso,"A Agriculture, forestry and fishing (TP)",2311.0,2211.0,2039.0,1977.0,1878.0,1839.0,1782.0,1687.0,1653.0,1586.0,1452.0,
