Time,Area,Industry,Employment
201912,MK10 South Savo,"681, 68209, 683 Other real estate activities",0.005657168639155937
201912,MK10 South Savo,"68201, 68202 Letting and operation of dwellings",0.001908860583764273
201912,MK10 South Savo,"A Agriculture, forestry and fishing (01-03)",0.0763370700725367
201912,MK10 South Savo,B Mining and quarrying (05-09),0.0015270884670114185
201912,MK10 South Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.00782632839343352
201912,MK10 South Savo,F Construction (41-43),0.07330024641654809
201912,MK10 South Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10110019782736959
201912,MK10 South Savo,H Transportation and storage (49-53),0.04919654322701558
201912,MK10 South Savo,I Accommodation and food service activities (55-56),0.03508832818519418
201912,MK10 South Savo,J Information and communication (58-63),0.01252906674070732
201912,MK10 South Savo,K Financial and insurance activities (64-66),0.007513969388817548
201912,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",0.03675424287647937
201912,MK10 South Savo,N Administrative and support service activities (77-82),0.03357859299621699
201912,MK10 South Savo,O Public administration and defence; compulsory social security (84),0.06235032797695485
201912,MK10 South Savo,P Education (85),0.06476243362371152
201912,MK10 South Savo,Q Human health and social work activities (86-88),0.23001770034359492
201912,MK10 South Savo,"R, S Other service activities (90-96)",0.05117481692291674
201912,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.008156040676083711
201912,MK11 North Savo,10-12 Food industry etc.,0.014260624576937853
201912,MK11 North Savo,"13-15 Textile, clothing and leather industry",0.005067598470573169
201912,MK11 North Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.014809461956422312
201912,MK11 North Savo,"17, 18 Paper industry; Printing",0.006320777153729349
201912,MK11 North Savo,19-22 Chemical industry,0.006467133788258538
201912,MK11 North Savo,23 Manufacture of other non-metallic mineral products,0.005168218656811986
201912,MK11 North Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.025584969173633853
201912,MK11 North Savo,"26, 27 Manufacture of electrical and electronic products",0.008150235085344213
201912,MK11 North Savo,28 Manufacture of machinery and equipment n.e.c.,0.025429465249446587
201912,MK11 North Savo,"29, 30 Manufacture of transport equipment",0.0030551947457968204
201912,MK11 North Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.013867291121640658
201912,MK11 North Savo,"681, 68209, 683 Other real estate activities",0.0054334900568961415
201912,MK11 North Savo,"68201, 68202 Letting and operation of dwellings",0.0026527140008415504
201912,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",0.06720513711787197
201912,MK11 North Savo,B Mining and quarrying (05-09),0.0035857375459651306
201912,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.009128995078758164
201912,MK11 North Savo,F Construction (41-43),0.09042095827006458
201912,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10115987632864382
201912,MK11 North Savo,H Transportation and storage (49-53),0.05196575254752017
201912,MK11 North Savo,I Accommodation and food service activities (55-56),0.03213442856881506
201912,MK11 North Savo,J Information and communication (58-63),0.017727447357348016
201912,MK11 North Savo,K Financial and insurance activities (64-66),0.013583725142240355
201912,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",0.045782184738661934
201912,MK11 North Savo,N Administrative and support service activities (77-82),0.05780172334937158
201912,MK11 North Savo,O Public administration and defence; compulsory social security (84),0.0519200160992298
201912,MK11 North Savo,P Education (85),0.0671959898282139
201912,MK11 North Savo,Q Human health and social work activities (86-88),0.1987797515596129
201912,MK11 North Savo,"R, S Other service activities (90-96)",0.04666947183549514
201912,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.008680777885512522
201912,MK12 North Karelia,10-12 Food industry etc.,0.01818823944905527
201912,MK12 North Karelia,"13-15 Textile, clothing and leather industry",0.003502266172229089
201912,MK12 North Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.01892400965330508
201912,MK12 North Karelia,"17, 18 Paper industry; Printing",0.011433868974042027
201912,MK12 North Karelia,19-22 Chemical industry,0.018026370004120315
201912,MK12 North Karelia,23 Manufacture of other non-metallic mineral products,0.008328918712107834
201912,MK12 North Karelia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.03182941903584672
201912,MK12 North Karelia,"26, 27 Manufacture of electrical and electronic products",0.011360291953617046
201912,MK12 North Karelia,28 Manufacture of machinery and equipment n.e.c.,0.02641415033256813
201912,MK12 North Karelia,"29, 30 Manufacture of transport equipment",0.0012655247513096708
201912,MK12 North Karelia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.011110130084172111
201912,MK12 North Karelia,"681, 68209, 683 Other real estate activities",0.007416563658838071
201912,MK12 North Karelia,"68201, 68202 Letting and operation of dwellings",0.001957148743304491
201912,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",0.0672641120725175
201912,MK12 North Karelia,B Mining and quarrying (05-09),0.004723644711283771
201912,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.006563070221908294
201912,MK12 North Karelia,F Construction (41-43),0.07337100476779092
201912,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.0953411030666902
201912,MK12 North Karelia,H Transportation and storage (49-53),0.04514685973276826
201912,MK12 North Karelia,I Accommodation and food service activities (55-56),0.0338307139914062
201912,MK12 North Karelia,J Information and communication (58-63),0.017702631114250397
201912,MK12 North Karelia,K Financial and insurance activities (64-66),0.009005827300017658
201912,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",0.03718582612278533
201912,MK12 North Karelia,N Administrative and support service activities (77-82),0.04105597739713932
201912,MK12 North Karelia,O Public administration and defence; compulsory social security (84),0.06791158985225734
201912,MK12 North Karelia,P Education (85),0.07362116663723586
201912,MK12 North Karelia,Q Human health and social work activities (86-88),0.20358761551592208
201912,MK12 North Karelia,"R, S Other service activities (90-96)",0.04632409205956796
201912,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.007578433103773029
201912,MK13 Central Finland,10-12 Food industry etc.,0.009550460835408591
201912,MK13 Central Finland,"13-15 Textile, clothing and leather industry",0.001865591811934653
201912,MK13 Central Finland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.015232813877264599
201912,MK13 Central Finland,"17, 18 Paper industry; Printing",0.01732946522553978
201912,MK13 Central Finland,19-22 Chemical industry,0.00759929141742189
201912,MK13 Central Finland,23 Manufacture of other non-metallic mineral products,0.005613890957014369
201912,MK13 Central Finland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.022789316491660463
201912,MK13 Central Finland,"26, 27 Manufacture of electrical and electronic products",0.010765662841347676
201912,MK13 Central Finland,28 Manufacture of machinery and equipment n.e.c.,0.033460843966350885
201912,MK13 Central Finland,"29, 30 Manufacture of transport equipment",0.005091867560096874
201912,MK13 Central Finland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.019195057037474435
201912,MK13 Central Finland,"681, 68209, 683 Other real estate activities",0.007479482768949022
201912,MK13 Central Finland,"68201, 68202 Letting and operation of dwellings",0.0020025159816179305
201912,MK13 Central Finland,"A Agriculture, forestry and fishing (01-03)",0.04151369669584863
201912,MK13 Central Finland,B Mining and quarrying (05-09),0.0026785790694291117
201912,MK13 Central Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.01011527303535211
201912,MK13 Central Finland,F Construction (41-43),0.0837975918461657
201912,MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09752423985691426
201912,MK13 Central Finland,H Transportation and storage (49-53),0.045184975995481505
201912,MK13 Central Finland,I Accommodation and food service activities (55-56),0.031030439954472713
201912,MK13 Central Finland,J Information and communication (58-63),0.03710644998416815
201912,MK13 Central Finland,K Financial and insurance activities (64-66),0.006700726553875383
201912,MK13 Central Finland,"M Professional, scientific and technical activities (69-75)",0.05076463591007506
201912,MK13 Central Finland,N Administrative and support service activities (77-82),0.05094434888278436
201912,MK13 Central Finland,O Public administration and defence; compulsory social security (84),0.06615148947823335
201912,MK13 Central Finland,P Education (85),0.08134151455247192
201912,MK13 Central Finland,Q Human health and social work activities (86-88),0.18182673957878703
201912,MK13 Central Finland,"R, S Other service activities (90-96)",0.049207123479927777
201912,MK13 Central Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006127356593326658
201912,MK14 South Ostrobothnia,10-12 Food industry etc.,0.04561360358648138
201912,MK14 South Ostrobothnia,"13-15 Textile, clothing and leather industry",0.005030912160273682
201912,MK14 South Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.015293972967231994
201912,MK14 South Ostrobothnia,"17, 18 Paper industry; Printing",0.002157702326517379
201912,MK14 South Ostrobothnia,19-22 Chemical industry,0.006204791664337541
201912,MK14 South Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.004281865238632933
201912,MK14 South Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.05074513398996053
201912,MK14 South Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.004047089337820161
201912,MK14 South Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.02045904278511297
201912,MK14 South Ostrobothnia,"29, 30 Manufacture of transport equipment",0.009536373494918779
201912,MK14 South Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.014779701946404017
201912,MK14 South Ostrobothnia,"681, 68209, 683 Other real estate activities",0.005612262009905307
201912,MK14 South Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.0015204534528827128
201912,MK14 South Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.09604570304202488
201912,MK14 South Ostrobothnia,B Mining and quarrying (05-09),0.006115353225932676
201912,MK14 South Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.00873142754927499
201912,MK14 South Ostrobothnia,F Construction (41-43),0.08174673270204702
201912,MK14 South Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10984158216597537
201912,MK14 South Ostrobothnia,H Transportation and storage (49-53),0.05324941026529677
201912,MK14 South Ostrobothnia,I Accommodation and food service activities (55-56),0.02475208782854651
201912,MK14 South Ostrobothnia,J Information and communication (58-63),0.009346316813308438
201912,MK14 South Ostrobothnia,K Financial and insurance activities (64-66),0.010542555926973514
201912,MK14 South Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.032734468456180756
201912,MK14 South Ostrobothnia,N Administrative and support service activities (77-82),0.03633436560197659
201912,MK14 South Ostrobothnia,O Public administration and defence; compulsory social security (84),0.0460496159737051
201912,MK14 South Ostrobothnia,P Education (85),0.061488926403344996
201912,MK14 South Ostrobothnia,Q Human health and social work activities (86-88),0.18905049917828434
201912,MK14 South Ostrobothnia,"R, S Other service activities (90-96)",0.04225966214629892
201912,MK14 South Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006417207955549095
201912,MK15 Ostrobothnia,10-12 Food industry etc.,0.027656680500819583
201912,MK15 Ostrobothnia,"13-15 Textile, clothing and leather industry",0.002452946442065125
201912,MK15 Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.005917297341285065
201912,MK15 Ostrobothnia,"17, 18 Paper industry; Printing",0.014996686778502423
201912,MK15 Ostrobothnia,19-22 Chemical industry,0.0156128297236657
201912,MK15 Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.010276799311779956
201912,MK15 Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.03080714725816389
201912,MK15 Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.044234413327288155
201912,MK15 Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.04857066462060707
201912,MK15 Ostrobothnia,"29, 30 Manufacture of transport equipment",0.022785663632453292
201912,MK15 Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.01077668887106337
201912,MK15 Ostrobothnia,"681, 68209, 683 Other real estate activities",0.006149804113044792
201912,MK15 Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.0011392831816226647
201912,MK15 Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.06698520094397749
201912,MK15 Ostrobothnia,B Mining and quarrying (05-09),0.00118578453597461
201912,MK15 Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.009928039154140363
201912,MK15 Ostrobothnia,F Construction (41-43),0.06639230867599019
201912,MK15 Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.08653902044897056
201912,MK15 Ostrobothnia,H Transportation and storage (49-53),0.03911926434857415
201912,MK15 Ostrobothnia,I Accommodation and food service activities (55-56),0.039328520443157905
201912,MK15 Ostrobothnia,J Information and communication (58-63),0.022262523395993907
201912,MK15 Ostrobothnia,K Financial and insurance activities (64-66),0.010683686162359478
201912,MK15 Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.04486218161103942
201912,MK15 Ostrobothnia,N Administrative and support service activities (77-82),0.04446692009904788
201912,MK15 Ostrobothnia,O Public administration and defence; compulsory social security (84),0.059289226798730506
201912,MK15 Ostrobothnia,P Education (85),0.06405561561980493
201912,MK15 Ostrobothnia,Q Human health and social work activities (86-88),0.15731408177263162
201912,MK15 Ostrobothnia,"R, S Other service activities (90-96)",0.03968890593938548
201912,MK15 Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006545065625036328
201912,MK16 Central Ostrobothnia,10-12 Food industry etc.,0.01825959267062504
201912,MK16 Central Ostrobothnia,"13-15 Textile, clothing and leather industry",0.009576709442635509
201912,MK16 Central Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.01883419523718317
201912,MK16 Central Ostrobothnia,"17, 18 Paper industry; Printing",0.0023622549958500923
201912,MK16 Central Ostrobothnia,19-22 Chemical industry,0.01388622869182149
201912,MK16 Central Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.0052352678286407455
201912,MK16 Central Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.05340611632509736
201912,MK16 Central Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.00015961182404392518
201912,MK16 Central Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.007597522824490838
201912,MK16 Central Ostrobothnia,"29, 30 Manufacture of transport equipment",0.012353955180999809
201912,MK16 Central Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.01742961118559663
201912,MK16 Central Ostrobothnia,"681, 68209, 683 Other real estate activities",0.004501053438038689
201912,MK16 Central Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.000893826214645981
201912,MK16 Central Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.07492179020621847
201912,MK16 Central Ostrobothnia,B Mining and quarrying (05-09),0.003479537764157569
201912,MK16 Central Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010949371129413268
201912,MK16 Central Ostrobothnia,F Construction (41-43),0.07297452595288259
201912,MK16 Central Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.11894273127753303
201912,MK16 Central Ostrobothnia,H Transportation and storage (49-53),0.06828193832599118
201912,MK16 Central Ostrobothnia,I Accommodation and food service activities (55-56),0.023079869756751577
201912,MK16 Central Ostrobothnia,J Information and communication (58-63),0.021036838408989338
201912,MK16 Central Ostrobothnia,K Financial and insurance activities (64-66),0.00849134903913682
201912,MK16 Central Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.035082678924854754
201912,MK16 Central Ostrobothnia,N Administrative and support service activities (77-82),0.03575304858583924
201912,MK16 Central Ostrobothnia,O Public administration and defence; compulsory social security (84),0.039009129796335314
201912,MK16 Central Ostrobothnia,P Education (85),0.07380450743791099
201912,MK16 Central Ostrobothnia,Q Human health and social work activities (86-88),0.1977590499904233
201912,MK16 Central Ostrobothnia,"R, S Other service activities (90-96)",0.04721317755219307
201912,MK16 Central Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.004724509991700185
201912,MK17 North Ostrobothnia,10-12 Food industry etc.,0.012312496514805107
201912,MK17 North Ostrobothnia,"13-15 Textile, clothing and leather industry",0.004594880945742485
201912,MK17 North Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.01716388780460603
201912,MK17 North Ostrobothnia,"17, 18 Paper industry; Printing",0.00556515920370267
201912,MK17 North Ostrobothnia,19-22 Chemical industry,0.0051246305693414375
201912,MK17 North Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.004349523225338761
201912,MK17 North Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.03683711593152289
201912,MK17 North Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.031773824792282385
201912,MK17 North Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.004031673451179389
201912,MK17 North Ostrobothnia,"29, 30 Manufacture of transport equipment",0.002620866558857971
201912,MK17 North Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.01324374058997379
201912,MK17 North Ostrobothnia,"681, 68209, 683 Other real estate activities",0.00644064016059778
201912,MK17 North Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.001544638376177996
201912,MK17 North Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.048157028941058375
201912,MK17 North Ostrobothnia,B Mining and quarrying (05-09),0.006429487536943066
201912,MK17 North Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.00968047733229242
201912,MK17 North Ostrobothnia,F Construction (41-43),0.09069313556014051
201912,MK17 North Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09471923269949255
201912,MK17 North Ostrobothnia,H Transportation and storage (49-53),0.05090057436011822
201912,MK17 North Ostrobothnia,I Accommodation and food service activities (55-56),0.029855573523671443
201912,MK17 North Ostrobothnia,J Information and communication (58-63),0.03259911894273128
201912,MK17 North Ostrobothnia,K Financial and insurance activities (64-66),0.011593152289076005
201912,MK17 North Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.05414598784364022
201912,MK17 North Ostrobothnia,N Administrative and support service activities (77-82),0.05640997044554731
201912,MK17 North Ostrobothnia,O Public administration and defence; compulsory social security (84),0.05492109518764289
201912,MK17 North Ostrobothnia,P Education (85),0.0773880555400658
201912,MK17 North Ostrobothnia,Q Human health and social work activities (86-88),0.18875257904422013
201912,MK17 North Ostrobothnia,"R, S Other service activities (90-96)",0.041298165393408796
201912,MK17 North Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006853287235822228
201912,MK18 Kainuu,10-12 Food industry etc.,0.005771835797161199
201912,MK18 Kainuu,"13-15 Textile, clothing and leather industry",0.0006773072619117733
201912,MK18 Kainuu,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.009393957241298075
201912,MK18 Kainuu,"17, 18 Paper industry; Printing",0.0015313033747570528
201912,MK18 Kainuu,19-22 Chemical industry,0.0011779256728900408
201912,MK18 Kainuu,23 Manufacture of other non-metallic mineral products,0.006537487484539726
201912,MK18 Kainuu,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.009364509099475823
201912,MK18 Kainuu,"26, 27 Manufacture of electrical and electronic products",0.01678544083868308
201912,MK18 Kainuu,28 Manufacture of machinery and equipment n.e.c.,0.0015901996584015549
201912,MK18 Kainuu,"29, 30 Manufacture of transport equipment",0.011160845750633136
201912,MK18 Kainuu,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.006861417044584487
201912,MK18 Kainuu,"681, 68209, 683 Other real estate activities",0.005919076506272455
201912,MK18 Kainuu,"68201, 68202 Letting and operation of dwellings",0.002090818069379822
201912,MK18 Kainuu,"A Agriculture, forestry and fishing (01-03)",0.06416750103068496
201912,MK18 Kainuu,B Mining and quarrying (05-09),0.03203957830260911
201912,MK18 Kainuu,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.007656516873785265
201912,MK18 Kainuu,F Construction (41-43),0.06826079274397787
201912,MK18 Kainuu,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.08348548206608164
201912,MK18 Kainuu,H Transportation and storage (49-53),0.04747040461746864
201912,MK18 Kainuu,I Accommodation and food service activities (55-56),0.029300901113139762
201912,MK18 Kainuu,J Information and communication (58-63),0.013693385947346724
201912,MK18 Kainuu,K Financial and insurance activities (64-66),0.006802520760939985
201912,MK18 Kainuu,"M Professional, scientific and technical activities (69-75)",0.03097944519700807
201912,MK18 Kainuu,N Administrative and support service activities (77-82),0.06587549325637553
201912,MK18 Kainuu,O Public administration and defence; compulsory social security (84),0.17539313269332707
201912,MK18 Kainuu,P Education (85),0.06039813887743684
201912,MK18 Kainuu,Q Human health and social work activities (86-88),0.18299075328346784
201912,MK18 Kainuu,"R, S Other service activities (90-96)",0.044996760704399556
201912,MK18 Kainuu,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0076270687319630135
201912,MK19 Lapland,10-12 Food industry etc.,0.004523329563892031
201912,MK19 Lapland,"13-15 Textile, clothing and leather industry",0.0019297900585082846
201912,MK19 Lapland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.00873936771719357
201912,MK19 Lapland,"17, 18 Paper industry; Printing",0.01186144844879296
201912,MK19 Lapland,19-22 Chemical industry,0.0018068734942720882
201912,MK19 Lapland,23 Manufacture of other non-metallic mineral products,0.004314371404690496
201912,MK19 Lapland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.04230788141009883
201912,MK19 Lapland,"26, 27 Manufacture of electrical and electronic products",0.00043020797482668774
201912,MK19 Lapland,28 Manufacture of machinery and equipment n.e.c.,0.004252913122572398
201912,MK19 Lapland,"29, 30 Manufacture of transport equipment",0.005396037169969025
201912,MK19 Lapland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.017896651752790208
201912,MK19 Lapland,"681, 68209, 683 Other real estate activities",0.008333743055214123
201912,MK19 Lapland,"68201, 68202 Letting and operation of dwellings",0.0018683317763901865
201912,MK19 Lapland,"A Agriculture, forestry and fishing (01-03)",0.042799547667043615
201912,MK19 Lapland,B Mining and quarrying (05-09),0.0266483111264074
201912,MK19 Lapland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.013373322188898178
201912,MK19 Lapland,F Construction (41-43),0.08210826490977924
201912,MK19 Lapland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09634200304833081
201912,MK19 Lapland,H Transportation and storage (49-53),0.056209744825212654
201912,MK19 Lapland,I Accommodation and food service activities (55-56),0.05613599488667093
201912,MK19 Lapland,J Information and communication (58-63),0.00875165937361719
201912,MK19 Lapland,K Financial and insurance activities (64-66),0.00559270367274694
201912,MK19 Lapland,"M Professional, scientific and technical activities (69-75)",0.03757559368700526
201912,MK19 Lapland,N Administrative and support service activities (77-82),0.062085156595702844
201912,MK19 Lapland,O Public administration and defence; compulsory social security (84),0.09232263139780718
201912,MK19 Lapland,P Education (85),0.0649368208859826
201912,MK19 Lapland,Q Human health and social work activities (86-88),0.18626776144353213
201912,MK19 Lapland,"R, S Other service activities (90-96)",0.047544127046560795
201912,MK19 Lapland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.007669993608338661
201912,MK21 Åland,10-12 Food industry etc.,0.018839242086975405
201912,MK21 Åland,"13-15 Textile, clothing and leather industry",0.00141158586242467
201912,MK21 Åland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.003963298767576958
201912,MK21 Åland,"17, 18 Paper industry; Printing",0.0022259623215158263
201912,MK21 Åland,19-22 Chemical industry,0.01395298333242847
201912,MK21 Åland,23 Manufacture of other non-metallic mineral products,0.0007600846951517455
201912,MK21 Åland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.0072208046039415824
201912,MK21 Åland,"26, 27 Manufacture of electrical and electronic products",0.0029860470166675713
201912,MK21 Åland,28 Manufacture of machinery and equipment n.e.c.,0.0014658776263640806
201912,MK21 Åland,"29, 30 Manufacture of transport equipment",0.00043433411151528315
201912,MK21 Åland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.004071882295455779
201912,MK21 Åland,"681, 68209, 683 Other real estate activities",0.005917802269395732
201912,MK21 Åland,"68201, 68202 Letting and operation of dwellings",0.0007600846951517455
201912,MK21 Åland,"A Agriculture, forestry and fishing (01-03)",0.04185894999728541
201912,MK21 Åland,B Mining and quarrying (05-09),0.0005972094033335143
201912,MK21 Åland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.00966393398121505
201912,MK21 Åland,F Construction (41-43),0.08236060589608556
201912,MK21 Åland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.08225202236820674
201912,MK21 Åland,H Transportation and storage (49-53),0.2137466746294587
201912,MK21 Åland,I Accommodation and food service activities (55-56),0.05168575927031869
201912,MK21 Åland,J Information and communication (58-63),0.03431239480970737
201912,MK21 Åland,K Financial and insurance activities (64-66),0.02796025842879635
201912,MK21 Åland,"M Professional, scientific and technical activities (69-75)",0.034366686573646776
201912,MK21 Åland,N Administrative and support service activities (77-82),0.017373364460611326
201912,MK21 Åland,O Public administration and defence; compulsory social security (84),0.08301210706335849
201912,MK21 Åland,P Education (85),0.0579836038872903
201912,MK21 Åland,Q Human health and social work activities (86-88),0.14609913676095335
201912,MK21 Åland,"R, S Other service activities (90-96)",0.05081709104728813
201912,MK21 Åland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.001900211737879364
201912,WHOLE COUNTRY,10-12 Food industry etc.,0.014471076543394534
201912,WHOLE COUNTRY,"13-15 Textile, clothing and leather industry",0.003290580712709868
201912,WHOLE COUNTRY,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.008151665856485808
201912,WHOLE COUNTRY,"17, 18 Paper industry; Printing",0.009909135100774034
201912,WHOLE COUNTRY,19-22 Chemical industry,0.012676214336461877
201912,WHOLE COUNTRY,23 Manufacture of other non-metallic mineral products,0.005160228844931384
201912,WHOLE COUNTRY,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.022136633885502747
201912,WHOLE COUNTRY,"26, 27 Manufacture of electrical and electronic products",0.01420932580488352
201912,WHOLE COUNTRY,28 Manufacture of machinery and equipment n.e.c.,0.018584302434281868
201912,WHOLE COUNTRY,"29, 30 Manufacture of transport equipment",0.0066559473507085964
201912,WHOLE COUNTRY,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.013012751000261748
201912,WHOLE COUNTRY,"681, 68209, 683 Other real estate activities",0.007515985491530494
201912,WHOLE COUNTRY,"68201, 68202 Letting and operation of dwellings",0.00235575664659911
201912,WHOLE COUNTRY,"A Agriculture, forestry and fishing (01-03)",0.03279362823916539
201912,WHOLE COUNTRY,B Mining and quarrying (05-09),0.0030288299741988555
