Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
03150  Huhmari (Vihti),153,0,0,17,0,0,39,3,23,1,19,0,4,3,1,0,25,15,1,2,0,0,0
03220  Tervalampi (Vihti),84,2,0,0,0,0,8,2,1,0,2,0,0,3,2,0,4,52,1,7,0,0,0
03250  Ojakkala (Vihti),406,30,1,73,0,0,123,28,34,13,3,1,1,9,2,0,27,23,25,13,0,0,0
03300  Otalampi (Vihti),350,22,0,15,0,0,78,17,30,34,2,0,8,22,25,0,48,38,9,2,0,0,0
03320  Selki (Vihti),77,4,1,0,0,0,12,53,1,0,0,0,0,2,1,0,0,2,0,1,0,0,0
03400  Vihti Kirkonkylä (Vihti),1186,72,0,30,2,4,211,124,80,38,27,0,6,49,28,0,112,326,23,51,3,0,0
03430  Jokikunta (Vihti),71,16,0,0,0,0,26,3,2,0,0,0,0,3,6,0,6,2,7,0,0,0,0
03600  Karkkila Keskus (Karkkila),2294,23,0,838,0,6,160,255,83,89,29,19,14,77,72,67,160,293,29,80,0,0,0
03620  Polari (Karkkila),297,16,1,51,0,1,55,49,13,1,1,2,0,7,9,0,2,83,2,4,0,0,0
03710  Uusitalo (Karkkila),46,9,0,3,0,0,5,2,13,0,0,1,0,0,1,0,0,10,2,0,0,0,0
03790  Vihtijärvi (Vihti),52,5,0,0,0,0,5,5,12,0,1,0,0,1,7,0,5,6,2,3,0,0,0
03810  Ikkala (Lohja),81,9,0,9,0,0,31,5,2,0,3,0,0,3,1,0,4,10,3,1,0,0,0
03850  Pusula (Lohja),293,37,0,10,0,0,76,23,25,2,0,1,1,10,3,0,16,74,2,13,0,0,0
03870  Hyönölä (Lohja),48,2,0,6,0,0,4,0,31,1,0,0,0,1,2,0,1,0,0,0,0,0,0
04130  Sipoo (Sipoo),2079,44,0,79,0,4,155,123,110,76,30,36,4,92,62,155,255,714,34,106,0,0,0
04150  Martinkylä (Sipoo),191,9,0,6,0,0,69,20,14,2,0,0,0,26,29,0,1,3,1,11,0,0,0
04170  Paippinen (Sipoo),162,29,0,4,0,0,38,19,20,5,0,0,0,9,7,0,16,13,1,1,0,0,0
04200  Kerava Keskus (Kerava),4298,1,0,239,74,3,155,879,172,224,25,57,45,189,158,500,342,1048,76,111,0,0,0
04220  Ahjo-Kaskela (Kerava),2579,23,0,199,0,0,223,429,1245,29,5,0,3,211,52,0,31,111,11,7,0,0,0
04230  Pihkaniitty (Kerava),486,2,0,3,0,0,86,63,25,4,12,0,1,33,21,0,78,138,9,11,0,0,0
04240  Talma (Sipoo),236,6,0,22,0,0,40,23,9,12,1,4,0,30,12,0,18,22,36,1,0,0,0
04250  Alikerava (Kerava),3098,9,2,1119,26,13,331,463,147,39,98,28,19,129,103,7,98,95,47,316,6,0,3
04260  Savio (Kerava),1615,3,0,235,0,57,180,474,50,19,52,1,26,114,116,0,67,165,34,21,0,0,1
04300  Hyrylä (Tuusula),6288,9,25,1213,6,83,627,1089,489,216,69,37,31,337,318,230,335,935,98,141,0,0,0
04310  Tuusula Kirkonkylä (Tuusula),612,2,0,12,0,2,79,36,15,115,8,1,9,14,12,69,99,77,52,10,0,0,0
04320  Riihikallio (Tuusula),795,16,0,6,0,0,74,150,101,19,13,5,1,28,44,0,74,244,3,17,0,0,0
04330  Lahela (Tuusula),174,7,0,11,0,0,36,25,17,0,5,1,0,19,13,0,1,25,5,9,0,0,0
04340  Mattila (Tuusula),196,0,0,19,0,0,18,38,16,0,3,0,0,9,23,0,1,64,0,4,0,0,1
04350  Nahkela (Tuusula),90,11,0,3,0,2,37,1,19,0,0,2,0,7,0,0,5,0,0,3,0,0,0
04360  Ruotsinkylä-Kiilinmäki (Tuusula),2028,2,2,432,0,0,641,455,196,6,27,17,13,101,47,0,17,4,0,68,0,0,0
04370  Rusutjärvi (Tuusula),124,16,0,1,0,0,46,3,10,1,1,0,0,5,23,0,9,0,2,7,0,0,0
04380  Tuomala (Tuusula),88,8,0,0,0,0,13,1,0,0,3,0,0,4,17,0,33,1,6,2,0,0,0
04390  Jäniksenlinna (Tuusula),125,10,0,21,0,0,53,6,15,0,3,0,0,1,3,0,10,1,1,1,0,0,0
04400  Loutti (Järvenpää),3644,2,0,36,0,6,49,534,37,257,28,185,89,176,176,350,833,584,39,263,0,0,0
04410  Järvenpää Keskus (Järvenpää),3077,0,0,131,0,1,137,329,96,204,52,1,29,132,101,474,297,921,92,80,0,0,0
04420  Kyrölä (Järvenpää),565,1,0,10,0,0,76,256,5,0,4,0,4,16,25,0,27,129,3,9,0,0,0
04430  Kinnari-Mikonkorpi (Järvenpää),1511,3,0,179,0,41,216,435,78,54,18,4,7,84,51,0,98,176,38,29,0,0,0
04440  Jamppa (Järvenpää),2605,2,0,1473,0,25,428,241,77,36,8,0,9,62,84,1,89,62,3,5,0,0,0
04460  Nummenkylä (Järvenpää),143,0,0,0,0,0,26,7,8,1,2,0,2,2,25,0,0,62,2,6,0,0,0
04480  Haarajoki (Järvenpää),357,7,6,10,0,4,95,26,18,12,6,1,4,9,21,0,26,104,3,5,0,0,0
04500  Kellokoski (Tuusula),1555,9,0,161,0,9,229,87,70,32,16,0,2,42,75,0,141,643,10,29,0,0,0
04530  Ohkola (Mäntsälä),88,10,0,1,0,0,31,2,19,4,0,0,0,4,6,0,6,3,0,2,0,0,0
04600  Mäntsälä Keskus (Mäntsälä),3818,23,0,139,52,32,351,823,235,169,19,37,31,135,134,290,250,885,36,177,0,0,0
04620  Kaunismäki (Mäntsälä),287,4,0,52,0,0,71,23,13,0,20,0,0,26,1,0,2,73,0,2,0,0,0
04630  Sääksjärvi (Mäntsälä),69,15,8,0,0,0,11,2,1,1,0,0,0,4,4,0,6,17,0,0,0,0,0
04660  Numminen (Mäntsälä),430,28,0,112,0,0,130,30,31,4,4,1,0,2,10,0,17,39,16,6,0,0,0
04680  Hirvihaara (Mäntsälä),120,6,0,7,0,0,41,3,10,16,0,0,6,1,5,0,9,7,6,3,0,0,0
04740  Sälinkää (Mäntsälä),151,30,0,21,0,0,38,10,26,1,0,0,1,4,2,0,13,2,1,2,0,0,0
04770  Sahakylä (Mäntsälä),30,20,0,0,0,0,2,1,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0
04820  Kaukalampi (Mäntsälä),28,10,0,0,0,0,12,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
04840  Hautjärvi (Mäntsälä),40,12,0,0,0,0,3,4,17,0,0,0,3,1,0,0,0,0,0,0,0,0,0
04920  Saarentaus (Mäntsälä),152,7,0,1,0,0,12,8,12,0,0,1,0,1,0,0,102,8,0,0,0,0,0
04940  Levanto (Mäntsälä),29,6,0,2,0,0,6,2,6,0,0,0,0,1,2,0,0,4,0,0,0,0,0
05100  Röykkä (Nurmijärvi),259,12,0,0,0,0,75,31,42,6,7,2,0,5,16,0,22,26,11,4,0,0,0
05200  Rajamäki (Nurmijärvi),2155,18,0,710,1,23,251,184,356,31,15,7,3,48,21,0,235,143,62,47,0,0,0
05250  Kiljava (Nurmijärvi),204,4,0,0,0,0,2,1,1,6,0,0,0,2,0,0,75,113,0,0,0,0,0
05400  Jokela (Tuusula),857,23,5,66,0,0,97,139,22,20,3,2,3,33,22,97,138,109,46,32,0,0,0
05430  Nuppulinna (Tuusula),112,10,0,17,0,0,50,4,2,0,0,1,0,6,17,0,1,2,1,1,0,0,0
05440  Hyvinkää (Hyvinkää),68,0,0,18,0,0,5,0,3,3,0,0,1,3,1,0,0,30,0,4,0,0,0
05450  Nukari (Nurmijärvi),204,22,0,10,0,0,45,48,16,0,2,0,0,9,2,0,10,35,4,1,0,0,0
05460  Hakalanmäki-Hakala (Hyvinkää),1223,1,0,117,0,5,222,354,61,14,1,0,0,201,115,0,74,40,5,13,0,0,0
05470  Palopuro (Hyvinkää),39,9,0,2,0,0,10,1,6,6,0,0,0,1,2,0,0,0,0,2,0,0,0
05510  Päivärinta (Hyvinkää),80,1,0,21,0,0,9,2,13,0,0,0,0,3,0,0,8,18,1,4,0,0,0
05620  Noppo (Hyvinkää),387,3,0,2,0,0,64,262,29,0,0,1,1,6,11,0,7,1,0,0,0,0,0
05720  Kytäjä (Hyvinkää),118,19,0,19,0,0,25,0,9,0,2,2,0,3,2,0,7,1,27,2,0,0,0
05800  Hyvinkää Keskus (Hyvinkää),6797,11,0,581,26,15,515,1418,199,431,120,162,115,243,278,369,606,1253,162,293,0,0,0
05810  Martti (Hyvinkää),813,3,0,26,0,0,91,123,27,17,9,0,10,62,27,0,73,293,17,35,0,0,0
05820  Mustamännistö (Hyvinkää),631,21,0,146,0,0,88,66,44,15,4,2,11,31,26,2,63,88,7,17,0,0,0
05830  Kirjavatolppa-Kruununpuisto (Hyvinkää),4013,1,15,1872,0,0,758,363,113,62,12,29,7,354,28,60,103,210,11,15,0,0,0
05840  Hyvinkäänkylä-Vehkoja (Hyvinkää),1150,8,0,175,0,0,138,271,22,7,69,1,0,15,21,0,63,342,3,15,0,0,0
"05850  Hyvinkää, sairaala-alue (Hyvinkää)",1314,0,0,0,0,0,0,8,0,6,9,0,0,0,155,0,0,1136,0,0,0,0,0
05860  Talvisilta (Hyvinkää),64,0,0,3,0,0,12,11,1,11,0,0,0,12,0,0,1,1,3,9,0,0,0
05880  Paavola-Vaivero (Hyvinkää),375,0,0,30,0,30,26,70,71,10,0,1,1,31,6,0,19,55,17,8,0,0,0
05900  Vieremä (Hyvinkää),1048,1,18,57,0,31,25,38,11,60,11,0,21,102,149,119,28,326,35,16,0,0,0
05950  Ridasjärvi (Hyvinkää),161,16,0,17,0,1,10,3,25,1,0,0,0,3,0,0,7,75,2,1,0,0,0
06100  Porvoo Keskus (Porvoo),7781,27,0,89,15,25,195,1124,311,631,110,169,184,398,584,642,944,1708,204,421,0,0,0
06150  Kevätkumpu (Porvoo),4028,3,2,1253,0,48,279,702,282,62,62,2,9,118,87,0,47,1035,17,19,1,0,0
06200  Porvoo itäinen (Porvoo),366,44,0,10,0,16,116,20,18,17,2,6,0,16,20,0,8,53,17,3,0,0,0
06400  Gammelbacka (Porvoo),781,1,0,8,0,2,111,58,70,122,1,1,1,26,27,0,153,138,12,50,0,0,0
06450  Eestinmäki-Ernestas (Porvoo),845,2,0,125,0,17,238,107,67,15,5,2,5,79,108,0,29,40,2,4,0,0,0
06500  Saksala-Suomenkylä (Porvoo),216,32,1,0,0,2,67,18,16,0,3,0,2,19,8,0,12,5,5,26,0,0,0
06530  Kerkkoo (Porvoo),126,16,0,6,1,0,42,22,10,8,1,0,0,1,1,0,8,10,0,0,0,0,0
06650  Hamari (Porvoo),107,2,0,14,0,0,23,21,4,2,0,0,0,10,7,0,14,8,1,1,0,0,0
06750  Tolkkinen (Porvoo),287,1,0,22,60,0,24,14,68,17,1,1,1,6,7,16,33,11,2,3,0,0,0
06830  Kulloonkylä (Porvoo),146,11,0,10,0,0,21,10,29,16,3,0,1,19,1,0,15,2,4,4,0,0,0
06850  Kulloo (Porvoo),2589,0,0,1200,84,0,471,7,26,43,0,0,0,717,17,0,1,22,0,1,0,0,0
06880  Kärrby (Sipoo),32,3,0,4,0,0,15,3,1,2,0,0,0,1,1,0,0,1,0,1,0,0,0
06950  Emäsalo (Porvoo),80,8,0,5,0,0,41,5,0,14,1,0,0,1,0,0,1,1,3,0,0,0,0
07110  Hinthaara (Porvoo),176,8,0,11,0,0,33,41,5,5,1,0,0,4,8,0,30,26,3,1,0,0,0
07130  Anttila (Porvoo),65,11,0,0,0,0,37,3,3,0,1,0,0,2,3,0,0,4,0,1,0,0,0
07150  Laukkoski (Pornainen),180,12,0,3,0,0,60,2,53,0,8,2,2,4,12,0,14,1,6,1,0,0,0
07170  Keski-Pornainen (Pornainen),522,20,0,3,0,2,98,58,27,11,8,3,7,16,26,17,73,126,16,11,0,0,0
07190  Halkia (Pornainen),176,42,0,6,1,1,49,6,17,0,1,0,0,5,3,0,14,22,7,2,0,0,0
07220  Kaarenkylä (Porvoo),32,3,0,3,0,0,9,0,4,0,0,0,0,0,1,0,0,11,0,1,0,0,0
07230  Monninkylä (Askola),475,13,0,190,0,0,123,37,3,6,1,5,0,13,3,0,42,31,1,7,0,0,0
07280  Ilola (Porvoo),78,28,0,3,0,0,21,2,2,0,0,0,3,8,2,0,5,0,2,2,0,0,0
07310  Sannainen (Porvoo),67,7,0,0,0,0,9,2,24,13,0,0,0,0,3,0,8,0,0,1,0,0,0
07320  Jakari-Sannäs (Porvoo),60,6,0,8,0,1,18,4,14,0,0,0,0,7,1,0,0,0,1,0,0,0,0
07350  Gäddrag (Porvoo),12,1,0,0,0,0,0,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0
07360  Tirmo (Porvoo),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
07370  Pellinki (Porvoo),24,3,0,5,0,0,2,2,1,9,0,0,0,0,1,0,0,0,1,0,0,0,0
07390  Suurpellinki (Porvoo),16,8,0,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
07410  Kråkö (Porvoo),31,0,0,1,0,0,19,2,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0
07450  Voolahti (Porvoo),92,1,0,4,0,1,17,3,3,0,1,1,0,3,2,0,10,45,0,1,0,0,0
07500  Askola Kirkonkylä (Askola),343,9,0,2,0,1,31,25,0,16,0,3,0,12,10,33,23,149,4,25,0,0,0
07510  Vakkola (Askola),156,10,0,2,0,0,65,10,6,0,0,0,0,2,14,0,35,11,1,0,0,0,0
07530  Onkimaa (Askola),25,9,0,3,0,0,6,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0
07550  Torpinkylä (Pukkila),47,11,3,0,0,0,5,7,13,0,0,0,0,0,0,0,6,1,0,1,0,0,0
07560  Pukkila Keskus (Pukkila),370,32,0,21,0,0,72,51,21,6,0,4,2,23,14,18,28,53,0,25,0,0,0
07565  Kantele (Pukkila),42,19,0,1,0,0,11,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0
07580  Tiilää (Askola),32,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
07590  Huuvari-Tiilää (Askola),119,29,2,6,0,0,14,2,42,0,0,0,1,4,3,0,6,6,2,2,0,0,0
07600  Myrskylä Keskus (Myrskylä),350,69,2,43,0,0,60,18,27,12,0,10,3,3,5,11,18,51,3,15,0,0,0
07680  Juornaankylä (Askola),59,19,0,1,0,0,12,0,11,0,0,0,2,3,3,0,5,1,1,1,0,0,0
07690  Kankkila (Myrskylä),12,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
07700  Koskenkylän saha-alue (Loviisa),168,19,0,14,0,0,29,35,11,1,0,0,2,3,1,0,18,31,3,1,0,0,0
07720  Malmgård (Loviisa),25,12,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
07740  Gammelby (Loviisa),162,19,0,0,0,0,39,46,2,47,0,0,0,2,2,0,0,5,0,0,0,0,0
07750  Isnäs (Loviisa),70,13,0,1,0,0,12,0,3,12,0,0,0,6,0,0,9,5,8,1,0,0,0
07780  Härkäpää (Loviisa),23,5,0,0,0,0,5,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,5
07800  Lapinjärvi Keskus (Lapinjärvi),364,6,0,24,1,0,33,27,5,17,0,0,0,9,3,30,22,175,3,9,0,0,0
07810  Ingermaninkylä (Lapinjärvi),104,6,0,16,0,3,18,31,0,3,1,0,0,1,0,19,3,0,2,1,0,0,0
07820  Porlammi (Lapinjärvi),120,47,0,26,0,0,3,4,13,1,0,0,0,3,1,0,8,8,0,6,0,0,0
07830  Pukaro (Lapinjärvi),104,37,0,5,0,0,31,22,1,5,0,0,0,1,0,0,1,1,0,0,0,0,0
07840  Lindkoski (Lapinjärvi),60,44,0,8,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0
07850  Heikinkylä (Lapinjärvi),36,27,0,2,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
07870  Skinnarby (Loviisa),76,26,0,4,0,0,21,3,6,0,1,0,0,5,0,0,0,7,0,3,0,0,0
07880  Liljendal Keskus (Loviisa),283,33,0,114,0,0,20,4,43,1,0,5,0,2,4,0,7,42,2,6,0,0,0
07890  Mickelspiltom (Loviisa),27,13,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,9,0,0,0,0,0
07900  Loviisa Keskus (Loviisa),2742,38,0,410,543,12,85,254,72,129,41,25,14,92,158,129,243,382,38,77,0,0,0
07910  Valko (Loviisa),237,5,0,53,0,0,30,9,72,0,0,0,0,2,2,0,8,54,1,1,0,0,0
07920  Etelä-Harju (Loviisa),100,1,0,13,0,0,23,6,13,2,1,0,0,8,14,0,1,16,0,2,0,0,0
07930  Pernaja Kirkonkylä (Loviisa),125,9,0,15,0,0,5,0,17,0,1,0,0,1,1,0,4,65,3,4,0,0,0
07940  Määrlahti (Loviisa),79,0,0,1,0,0,7,1,1,3,0,0,4,5,0,0,0,56,0,1,0,0,0
07945  Kuggom (Loviisa),61,14,0,9,0,0,8,2,9,0,3,0,1,2,1,0,5,3,1,3,0,0,0
07955  Tesjoki (Loviisa),244,8,0,73,0,3,46,16,15,1,0,0,0,1,2,0,15,60,1,3,0,0,0
07960  Ahvenkoski (Loviisa),18,2,0,0,0,0,6,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0
07970  Ruotsinpyhtää Keskus (Loviisa),96,5,0,11,0,0,9,0,9,13,0,12,0,3,6,0,5,12,0,11,0,0,0
07980  Kuninkaankylä (Loviisa),35,18,0,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07990  Ruotsinkylä-Koskisto (Loviisa),38,27,0,0,0,0,1,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
08100  Lohja Keskus (Lohja),4901,10,22,287,1,26,90,400,115,298,37,157,75,216,398,598,581,1244,139,207,0,0,0
08150  Keskilohja (Lohja),1687,0,0,594,0,12,256,175,154,7,13,1,7,40,113,0,49,187,46,33,0,0,0
08200  Ojamo (Lohja),1622,1,0,36,3,1,56,348,3,48,23,0,0,20,142,51,54,763,24,49,0,0,0
08350  Routio (Lohja),265,2,0,9,0,0,32,83,16,4,1,2,0,11,3,0,59,29,7,7,0,0,0
08360  Kisakallio (Lohja),116,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,72,0,0,0,0,0,0
08450  Hormajärvi (Lohja),153,0,0,21,0,0,8,1,3,3,0,0,0,1,2,0,44,70,0,0,0,0,0
08480  Karstu (Lohja),51,9,0,0,0,0,20,19,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
08500  Ventelä-Millola (Lohja),1864,24,1,419,3,56,246,468,33,18,5,4,5,115,60,0,111,269,7,20,0,0,0
08680  Muijala (Lohja),453,2,0,179,0,0,52,67,43,3,0,0,1,5,14,0,27,58,1,1,0,0,0
08700  Virkkala (Lohja),1080,39,0,103,0,0,191,134,52,40,12,7,9,51,46,0,142,224,6,24,0,0,0
08800  Kirkniemi (Lohja),880,18,1,612,0,0,104,5,82,24,4,0,0,3,3,0,4,16,3,1,0,0,0
09120  Karjalohja (Lohja),338,32,0,6,0,0,57,38,14,70,2,1,2,10,4,0,7,85,3,7,0,0,0
09220  Sammatti (Lohja),310,23,0,64,0,0,67,19,10,4,5,2,0,12,8,0,37,50,0,9,0,0,0
09430  Saukkola (Lohja),346,34,0,100,0,0,42,51,34,14,4,2,1,10,6,0,0,41,1,6,0,0,0
09520  Millola (Lohja),12,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09630  Koisjärvi (Lohja),65,14,0,2,0,0,9,7,8,7,0,0,0,0,16,0,2,0,0,0,0,0,0
09810  Nummi-Oinola (Lohja),225,23,0,3,0,0,45,26,3,0,3,0,1,18,3,0,44,48,1,7,0,0,0
09930  Leppäkorpi (Lohja),36,10,0,0,0,0,2,0,9,0,0,0,0,7,2,0,0,5,0,1,0,0,0
10120  Tähtelä (Ingå),101,26,0,12,0,2,33,2,7,0,1,2,3,7,2,0,0,1,2,1,0,0,0
10140  Päivölä (Ingå),31,5,0,1,0,0,7,5,4,0,2,0,0,1,3,0,0,2,1,0,0,0,0
10160  Degerby (Ingå),165,22,0,4,0,2,25,11,25,4,4,0,1,16,4,0,13,21,9,4,0,0,0
10210  Inkoo Keskus (Ingå),759,24,0,92,4,0,94,56,56,37,5,7,12,36,24,33,70,170,12,27,0,0,0
10230  Inkoo Asemanseutu (Ingå),78,22,0,15,0,0,8,8,2,0,0,0,0,5,0,0,17,0,0,1,0,0,0
10250  Fagervik (Ingå),15,7,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
10270  Barösund (Ingå),19,2,0,1,0,0,4,1,1,3,0,0,0,1,5,0,0,1,0,0,0,0,0
10300  Karjaa Keskus (Raasepori),1953,56,1,144,0,8,160,299,148,65,64,39,28,61,78,15,254,417,15,96,5,0,0
10320  Bäljars (Raasepori),364,2,0,94,0,0,49,41,6,52,3,0,0,4,3,0,79,24,6,1,0,0,0
10330  Pinjainen (Raasepori),275,5,0,209,0,0,19,5,0,3,0,0,2,5,0,0,19,5,1,2,0,0,0
10350  Meltolan sairaala-alue (Raasepori),60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
10360  Mustio (Raasepori),338,27,0,91,0,0,35,16,69,29,2,0,0,5,8,0,20,32,2,2,0,0,0
10380  Kaunislahti (Raasepori),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
10410  Åminnefors (Raasepori),127,0,0,81,0,0,1,2,0,0,1,0,0,4,22,0,1,0,14,1,0,0,0
10420  Pohjankuru (Raasepori),331,63,0,8,0,0,40,34,12,1,2,0,0,9,8,0,47,83,6,18,0,0,0
10440  Bollsta (Raasepori),130,5,0,24,0,0,55,1,18,0,0,0,0,1,11,0,0,0,15,0,0,0,0
10470  Fiskari (Raasepori),184,1,0,64,1,0,5,19,0,14,1,0,0,28,0,0,10,9,21,11,0,0,0
10480  Antskog (Raasepori),10,1,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520  Tenhola Kirkonkylä (Raasepori),331,58,0,21,0,0,55,31,52,2,1,0,1,11,13,0,0,72,0,14,0,0,0
10570  Bromarv (Raasepori),80,19,0,1,0,0,9,10,20,5,1,0,1,0,1,0,3,8,0,2,0,0,0
10600  Tammisaari Keskus (Raasepori),3943,93,0,382,38,68,234,479,74,183,81,83,31,161,207,357,284,979,56,153,0,0,0
10620  Tammisaari (Raasepori),285,7,0,4,0,0,76,21,8,11,3,0,10,8,10,35,24,61,2,5,0,0,0
10640  Dragsvik (Raasepori),293,0,0,0,0,0,9,2,25,26,0,0,9,3,2,194,0,15,4,4,0,0,0
10650  Flyet (Raasepori),463,4,0,2,0,6,41,54,47,7,2,0,1,13,39,65,10,129,5,18,20,0,0
10660  Trollböle (Raasepori),147,0,1,27,0,0,23,16,1,0,0,0,1,1,5,0,35,36,0,1,0,0,0
10680  Skogby (Raasepori),32,0,0,14,0,2,0,2,0,8,0,0,0,0,0,3,0,2,0,1,0,0,0
10710  Snappertuna (Raasepori),71,6,0,0,0,0,10,3,7,0,1,0,0,0,2,0,5,35,0,2,0,0,0
10820  Lappohja (Hanko),211,1,0,96,0,0,7,1,92,1,0,0,0,0,1,0,4,5,0,3,0,0,0
10900  Hanko Keskus (Hanko),2243,4,0,618,0,0,27,249,426,101,11,14,24,52,21,119,104,357,33,83,0,0,0
10940  Hangonkylä (Hanko),243,0,0,107,0,0,36,27,37,6,0,1,4,5,8,0,6,0,3,3,0,0,0
10960  Hanko Pohjoinen (Hanko),736,1,0,165,1,26,170,82,72,15,0,0,0,31,90,52,0,27,2,2,0,0,0
11100  Riihimäki Keskus (Riihimäki),3393,3,0,571,2,28,111,307,29,133,125,109,72,154,89,308,387,713,106,145,1,0,0
11120  Pohjois-Riihimäki (Riihimäki),1777,7,0,168,3,240,104,145,47,66,9,0,7,68,127,71,103,548,37,27,0,0,0
11130  Peltosaari-Patastenmäki (Riihimäki),2153,12,0,58,0,73,402,284,472,124,138,3,12,74,47,4,161,218,21,50,0,0,0
11310  Taka-Kasarmi (Riihimäki),382,0,0,75,0,0,10,19,6,16,0,0,13,4,0,220,14,0,0,5,0,0,0
11710  Herajoki (Riihimäki),2194,17,0,906,19,25,101,653,103,8,7,0,3,63,116,46,22,75,7,23,0,0,0
11910  Lasi-Kumela (Riihimäki),245,4,0,12,0,0,29,47,73,4,1,0,0,21,8,0,26,1,14,5,0,0,0
12100  Oitti (Hausjärvi),699,60,0,100,0,2,35,29,24,12,0,1,1,38,24,21,81,238,9,24,0,0,0
12130  Mommila (Hausjärvi),28,15,0,0,0,1,3,0,0,0,2,0,0,2,1,0,0,2,1,1,0,0,0
12170  Hietoinen (Hausjärvi),15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12210  Hausjärvi kk (Hausjärvi),108,7,5,11,0,0,2,0,0,1,0,0,1,1,3,0,0,47,3,27,0,0,0
12240  Hikiä (Hausjärvi),395,25,4,29,0,0,181,24,3,23,1,0,0,3,3,0,29,58,8,4,0,0,0
12310  Ryttylä (Hausjärvi),256,10,0,80,0,0,26,23,5,5,12,0,2,5,6,0,34,46,0,2,0,0,0
12350  Turkhauta (Hausjärvi),50,19,0,0,0,0,7,6,5,0,0,0,0,1,2,0,0,8,0,2,0,0,0
12380  Leppäkoski (Janakkala),74,9,0,3,0,0,22,19,0,1,0,0,1,1,0,0,16,0,0,2,0,0,0
12400  Tervakoski (Janakkala),1083,25,8,496,0,0,46,73,4,72,1,7,2,27,32,1,79,173,25,12,0,0,0
12450  Vähikkälä (Janakkala),35,18,0,1,0,0,0,0,3,0,1,0,0,0,0,0,3,9,0,0,0,0,0
12520  Kormu (Loppi),34,4,0,0,0,0,13,0,2,0,0,0,0,1,4,0,5,3,2,0,0,0,0
12540  Launonen (Loppi),264,11,0,20,0,6,58,43,43,6,5,1,0,3,1,0,18,41,4,4,0,0,0
12600  Läyliäinen (Loppi),342,37,0,48,0,5,47,56,13,4,0,1,1,32,43,0,18,26,6,5,0,0,0
12630  Sajaniemi (Loppi),41,6,0,0,0,0,7,4,1,0,0,0,0,1,10,0,0,11,0,1,0,0,0
12640  Joentaka (Loppi),92,3,0,1,0,0,67,1,11,0,0,0,0,1,3,0,4,0,1,0,0,0,0
12700  Loppi kk (Loppi),770,25,0,72,0,1,70,54,76,18,2,7,14,15,33,50,86,200,11,36,0,0,0
12750  Pilpala (Loppi),108,33,0,2,0,0,34,1,11,6,1,0,0,3,1,0,8,2,2,4,0,0,0
12820  Räyskälä (Loppi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
12920  Topeno (Loppi),104,25,0,10,0,0,10,3,49,0,0,0,0,0,2,0,4,0,1,0,0,0,0
