Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
62410  Rintala (Kauhava),79.00,67.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62420  Kortesjärvi Keskus (Kauhava),365.00,54.00,0.00,52.00,0.00,1.00,15.00,24.00,82.00,2.00,0.00,32.00,0.00,4.00,2.00,3.00,18.00,60.00,2.00,14.00,0.00,0.00,0.00
62430  Peltotupa (Kauhava),16.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00
62435  Pirttinen (Kauhava),19.00,9.00,0.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62440  Perkiömäki (Kauhava),9.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62470  Purmojärvi (Kauhava),67.00,36.00,4.00,4.00,0.00,0.00,2.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
62500  Evijärvi Keskus (Evijärvi),428.00,88.00,1.00,50.00,2.00,0.00,32.00,36.00,39.00,5.00,0.00,4.00,0.00,9.00,5.00,20.00,0.00,113.00,1.00,23.00,0.00,0.00,0.00
62510  Kuoppa-aho (Evijärvi),204.00,13.00,0.00,103.00,0.00,0.00,1.00,19.00,2.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00,51.00,0.00,2.00,3.00,0.00,0.00,0.00
62520  Kautiainen (Evijärvi),28.00,25.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62540  Vasikka-aho (Evijärvi),50.00,18.00,1.00,5.00,0.00,0.00,8.00,1.00,5.00,0.00,0.00,3.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
62570  Särkilä (Evijärvi),28.00,8.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
62600  Lappajärvi Keskus (Lappajärvi),605.00,49.00,0.00,48.00,1.00,2.00,57.00,48.00,14.00,26.00,11.00,10.00,2.00,21.00,22.00,24.00,77.00,171.00,2.00,20.00,0.00,0.00,0.00
62610  Tarvola (Lappajärvi),3.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62620  Ala-Seppä (Lappajärvi),14.00,8.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
62630  Karvala (Lappajärvi),70.00,13.00,0.00,34.00,0.00,0.00,7.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,7.00,0.00,1.00,0.00,0.00,0.00
62640  Savonkylä (Lappajärvi),16.00,9.00,0.00,4.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62660  Itäkylä (Lappajärvi),96.00,57.00,1.00,15.00,0.00,0.00,4.00,3.00,8.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00
62710  Kurejoki (Alajärvi),94.00,14.00,0.00,6.00,0.00,1.00,15.00,6.00,11.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,31.00,6.00,0.00,1.00,0.00,0.00,0.00
62720  Sissala (Alajärvi),35.00,7.00,0.00,0.00,0.00,0.00,5.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00
62730  Haukkala (Alajärvi),115.00,6.00,0.00,73.00,1.00,0.00,4.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00
62740  Koskenvarsi (Alajärvi),29.00,5.00,0.00,13.00,0.00,0.00,0.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62750  Saukonkylä (Alajärvi),16.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62760  Menkijärvi (Alajärvi),34.00,3.00,0.00,12.00,0.00,0.00,10.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62800  Vimpeli Keskus (Vimpeli),840.00,40.00,15.00,253.00,14.00,7.00,65.00,55.00,47.00,15.00,7.00,12.00,2.00,7.00,32.00,18.00,53.00,168.00,9.00,21.00,0.00,0.00,0.00
62810  Savonjoki (Vimpeli),14.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62830  Luoma-Aho (Alajärvi),340.00,0.00,0.00,326.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,6.00,0.00,0.00,0.00
62840  Lakaniemi-Pokela (Vimpeli),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
62860  Sahi (Vimpeli),16.00,7.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
62870  Vinni (Vimpeli),15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,2.00,0.00,0.00,0.00
62880  Sääksvesi-Vinni (Vimpeli),27.00,17.00,0.00,1.00,0.00,0.00,2.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
62900  Alajärvi Keskus (Alajärvi),1800.00,74.00,7.00,178.00,16.00,11.00,94.00,237.00,84.00,40.00,53.00,33.00,20.00,48.00,56.00,76.00,189.00,495.00,34.00,55.00,0.00,0.00,0.00
62920  Levijoki (Alajärvi),17.00,5.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62940  Hoisko (Alajärvi),89.00,13.00,0.00,0.00,0.00,0.00,25.00,5.00,6.00,0.00,0.00,0.00,3.00,1.00,2.00,0.00,16.00,17.00,1.00,0.00,0.00,0.00,0.00
62950  Paalijärvi (Alajärvi),83.00,41.00,2.00,10.00,0.00,0.00,15.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00
62990  Möksy (Alajärvi),18.00,3.00,3.00,3.00,0.00,2.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63100  Kuortane Keskus (Kuortane),847.00,23.00,3.00,79.00,0.00,1.00,56.00,56.00,83.00,47.00,1.00,11.00,5.00,11.00,17.00,41.00,137.00,234.00,12.00,30.00,0.00,0.00,0.00
63120  Leppälänkylä (Kuortane),148.00,24.00,0.00,63.00,0.00,0.00,42.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,6.00,1.00,2.00,0.00,0.00,0.00
63130  Mäyry (Kuortane),130.00,43.00,0.00,17.00,0.00,0.00,6.00,8.00,10.00,6.00,0.00,0.00,10.00,3.00,3.00,0.00,0.00,19.00,2.00,3.00,0.00,0.00,0.00
63150  Ruona (Kuortane),36.00,15.00,0.00,5.00,1.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00
63160  Salmi (Kuortane),16.00,12.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63210  Niinimaa (Alavus),3.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63230  Lentilä (Kuortane),82.00,14.00,0.00,36.00,0.00,0.00,2.00,1.00,14.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,5.00,1.00,2.00,0.00,0.00,0.00
63250  Rantala (Kuortane),10.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63300  Alavus Keskus (Alavus),2009.00,59.00,2.00,103.00,0.00,9.00,134.00,235.00,55.00,70.00,34.00,22.00,16.00,69.00,92.00,131.00,196.00,672.00,23.00,87.00,0.00,0.00,0.00
63320  Kattelus (Alavus),1.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63330  Pahajoki (Alavus),7.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63340  Sapsalampi (Alavus),14.00,10.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63350  Sulkavankylä (Alavus),49.00,37.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00
63355  Seinäjärvi (Alavus),19.00,11.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
63360  Kuivaskylä (Alavus),39.00,15.00,2.00,0.00,0.00,0.00,4.00,0.00,8.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
63370  Taipalus (Alavus),53.00,27.00,0.00,5.00,0.00,0.00,2.00,2.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00
63400  Alavus Asemanseutu (Alavus),330.00,19.00,0.00,182.00,4.00,0.00,19.00,23.00,28.00,2.00,3.00,1.00,0.00,3.00,0.00,0.00,17.00,25.00,0.00,4.00,0.00,0.00,0.00
63410  Rantatöysä (Alavus),191.00,12.00,0.00,159.00,0.00,0.00,7.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
63430  Kätkänjoki (Alavus),23.00,20.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
63450  Löyä (Kuortane),11.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63500  Lehtimäki Keskus (Alajärvi),303.00,102.00,1.00,12.00,7.00,1.00,15.00,14.00,2.00,7.00,0.00,6.00,0.00,1.00,0.00,0.00,94.00,36.00,0.00,5.00,0.00,0.00,0.00
63510  Lehtimäki Kirkonkylä (Alajärvi),48.00,9.00,0.00,8.00,0.00,0.00,0.00,2.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00
63530  Länsikylä (Alajärvi),29.00,13.00,4.00,0.00,0.00,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63540  Hernesmaa (Alajärvi),23.00,1.00,0.00,5.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63600  Töysä Keskus (Alavus),250.00,30.00,0.00,85.00,0.00,0.00,11.00,13.00,2.00,3.00,0.00,0.00,0.00,2.00,1.00,6.00,27.00,57.00,0.00,13.00,0.00,0.00,0.00
63610  Tuuri (Alavus),654.00,13.00,2.00,22.00,0.00,0.00,1.00,493.00,29.00,17.00,9.00,10.00,4.00,10.00,1.00,0.00,14.00,21.00,2.00,6.00,0.00,0.00,0.00
63640  Ritola (Alavus),119.00,29.00,0.00,56.00,0.00,0.00,4.00,13.00,13.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
63660  Ähtärinranta (Ähtäri),18.00,7.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63680  Hakojärvi (Alavus),24.00,9.00,0.00,1.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00
63700  Ähtäri Keskus (Ähtäri),1495.00,95.00,7.00,250.00,18.00,1.00,78.00,153.00,70.00,61.00,5.00,5.00,15.00,32.00,53.00,37.00,108.00,451.00,11.00,45.00,0.00,0.00,0.00
63770  Peränne (Ähtäri),20.00,13.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
63780  Alastaipale (Ähtäri),25.00,13.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00,1.00,0.00,0.00,0.00
63800  Soini Keskus (Soini),615.00,67.00,8.00,90.00,1.00,3.00,34.00,50.00,100.00,9.00,0.00,4.00,1.00,22.00,16.00,20.00,36.00,127.00,5.00,22.00,0.00,0.00,0.00
63830  Keisala (Soini),8.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63880  Kukonkylä (Soini),26.00,13.00,0.00,10.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
63890  Hautakylä (Soini),8.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
63900  Myllymäki-Vehunkylä (Ähtäri),74.00,47.00,7.00,0.00,0.00,0.00,2.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
63910  Inhan Tehtaat (Ähtäri),158.00,27.00,0.00,126.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63920  Inha (Ähtäri),139.00,1.00,0.00,2.00,0.00,0.00,7.00,2.00,3.00,15.00,0.00,0.00,0.00,0.00,1.00,81.00,20.00,0.00,7.00,0.00,0.00,0.00,0.00
63950  Vehunkylä (Ähtäri),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
64100  Kristiinankaupunki keskus (Kristinestad),1241.00,11.00,0.00,74.00,1.00,16.00,38.00,120.00,33.00,38.00,9.00,18.00,6.00,60.00,69.00,73.00,101.00,509.00,17.00,48.00,0.00,0.00,0.00
64140  Tiukka (Kristinestad),142.00,22.00,0.00,83.00,0.00,0.00,19.00,2.00,4.00,3.00,0.00,0.00,1.00,4.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
64200  Närpiö Keskus (Närpes),2226.00,193.00,0.00,574.00,0.00,21.00,81.00,211.00,34.00,66.00,27.00,42.00,11.00,88.00,119.00,127.00,23.00,544.00,13.00,48.00,4.00,0.00,0.00
64210  Kalax (Närpes),50.00,13.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,26.00,0.00,1.00,0.00,0.00,0.00
64220  Yttermark (Närpes),217.00,88.00,0.00,3.00,0.00,0.00,10.00,6.00,30.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,59.00,16.00,0.00,2.00,0.00,0.00,0.00
64230  Närpiön Asemanseutu (Närpes),940.00,273.00,0.00,151.00,3.00,0.00,77.00,173.00,35.00,26.00,2.00,0.00,0.00,12.00,35.00,14.00,129.00,6.00,4.00,0.00,0.00,0.00,0.00
64240  Böle (Närpes),51.00,38.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00
64250  Pjelax (Närpes),223.00,185.00,0.00,0.00,1.00,1.00,1.00,9.00,1.00,6.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00
64260  Kaskinen (Kaskinen),427.00,18.00,0.00,132.00,5.00,13.00,17.00,24.00,54.00,13.00,4.00,3.00,1.00,24.00,12.00,13.00,35.00,48.00,2.00,9.00,0.00,0.00,0.00
64300  Lapväärtti (Kristinestad),448.00,61.00,0.00,39.00,0.00,3.00,26.00,85.00,97.00,25.00,0.00,9.00,1.00,4.00,8.00,0.00,23.00,55.00,0.00,12.00,0.00,0.00,0.00
64320  Dagsmark (Kristinestad),87.00,41.00,0.00,14.00,0.00,0.00,7.00,15.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,5.00,0.00,2.00,0.00,0.00,0.00
64350  Karijoki Keskus (Karijoki),306.00,73.00,4.00,41.00,0.00,0.00,33.00,37.00,1.00,5.00,0.00,0.00,0.00,7.00,3.00,20.00,11.00,63.00,1.00,7.00,0.00,0.00,0.00
64370  Myrkky (Karijoki),35.00,14.00,0.00,4.00,0.00,0.00,6.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
64440  Metsälä-Kallträsk (Kristinestad),120.00,20.00,0.00,44.00,0.00,0.00,1.00,4.00,44.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00
64450  Kallträsk (Kristinestad),10.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64460  Härkmeri (Kristinestad),99.00,57.00,0.00,1.00,0.00,0.00,4.00,4.00,20.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00
64480  Skaftung (Kristinestad),41.00,16.00,0.00,3.00,0.00,0.00,15.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
64490  Siipyy (Kristinestad),21.00,3.00,0.00,1.00,0.00,0.00,6.00,2.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
64510  Nämpnäs (Närpes),64.00,33.00,0.00,0.00,0.00,0.00,7.00,2.00,9.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00
64530  Norrnäs (Närpes),59.00,15.00,0.00,5.00,0.00,0.00,8.00,1.00,11.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00
64550  Rangsby (Närpes),32.00,11.00,0.00,3.00,0.00,0.00,3.00,0.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64610  Övermark (Närpes),273.00,99.00,0.00,30.00,0.00,2.00,15.00,12.00,19.00,15.00,0.00,6.00,0.00,1.00,7.00,0.00,16.00,45.00,0.00,6.00,0.00,0.00,0.00
64700  Teuva Keskus (Teuva),1019.00,70.00,0.00,153.00,2.00,5.00,72.00,91.00,32.00,27.00,5.00,14.00,6.00,33.00,45.00,21.00,89.00,316.00,11.00,26.00,0.00,0.00,1.00
64720  Perälä (Teuva),142.00,19.00,0.00,40.00,0.00,0.00,30.00,3.00,37.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00
64740  Horo (Teuva),27.00,5.00,0.00,13.00,0.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
64760  Peltola (Teuva),66.00,25.00,0.00,16.00,0.00,1.00,10.00,5.00,2.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
64770  Äystö (Teuva),158.00,112.00,2.00,14.00,0.00,0.00,12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,13.00,0.00,0.00,0.00,0.00,0.00
64810  Vanhakylä (Isojoki),81.00,35.00,0.00,3.00,0.00,0.00,13.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
64820  Kärjenkoski (Isojoki),40.00,19.00,0.00,18.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
64830  Villamo (Isojoki),36.00,13.00,0.00,19.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64840  Heikkilänjoki (Isojoki),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
64850  Möykky (Isojoki),20.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64900  Isojoki Keskus (Isojoki),419.00,32.00,3.00,71.00,4.00,1.00,28.00,39.00,30.00,16.00,1.00,7.00,1.00,14.00,6.00,17.00,27.00,106.00,2.00,14.00,0.00,0.00,0.00
64930  Kodesjärvi (Isojoki),13.00,7.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
65100  Vaasa Keskus (Vaasa),14445.00,45.00,3.00,1098.00,251.00,45.00,735.00,1367.00,349.00,754.00,776.00,650.00,163.00,994.00,1121.00,1744.00,1264.00,2168.00,409.00,506.00,0.00,3.00,0.00
65130  Hietalahti (Vaasa),1721.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1717.00,0.00,4.00,0.00,0.00,0.00
65170  Vaskiluoto (Vaasa),464.00,0.00,0.00,118.00,0.00,0.00,28.00,47.00,216.00,15.00,0.00,0.00,0.00,25.00,4.00,0.00,0.00,1.00,6.00,4.00,0.00,0.00,0.00
65200  Palosaari (Vaasa),2603.00,5.00,0.00,30.00,0.00,14.00,19.00,63.00,21.00,30.00,354.00,8.00,25.00,204.00,250.00,356.00,865.00,225.00,57.00,77.00,0.00,0.00,0.00
65230  Vetokannas (Vaasa),909.00,3.00,0.00,266.00,0.00,0.00,55.00,35.00,7.00,11.00,8.00,2.00,6.00,27.00,5.00,0.00,121.00,350.00,4.00,9.00,0.00,0.00,0.00
65280  Gerby (Vaasa),457.00,3.00,0.00,2.00,0.00,0.00,49.00,45.00,33.00,11.00,5.00,1.00,6.00,11.00,31.00,0.00,68.00,179.00,7.00,6.00,0.00,0.00,0.00
65300  Asevelikylä (Vaasa),1918.00,1.00,0.00,63.00,0.00,0.00,444.00,854.00,22.00,76.00,87.00,4.00,5.00,102.00,86.00,0.00,51.00,85.00,15.00,23.00,0.00,0.00,0.00
65320  Huutoniemi (Vaasa),2957.00,1.00,0.00,1849.00,0.00,0.00,94.00,84.00,139.00,17.00,2.00,1.00,17.00,123.00,85.00,8.00,44.00,482.00,1.00,10.00,0.00,0.00,0.00
65350  Suvilahti (Vaasa),1171.00,1.00,0.00,118.00,0.00,8.00,190.00,193.00,100.00,33.00,60.00,0.00,8.00,147.00,123.00,0.00,45.00,118.00,9.00,18.00,0.00,0.00,0.00
65370  Ristinummi (Vaasa),623.00,1.00,0.00,252.00,0.00,17.00,147.00,5.00,17.00,3.00,2.00,0.00,58.00,2.00,8.00,0.00,37.00,51.00,13.00,10.00,0.00,0.00,0.00
65380  Vanha Vaasa (Vaasa),4690.00,11.00,0.00,2710.00,3.00,3.00,273.00,156.00,128.00,53.00,126.00,10.00,7.00,411.00,18.00,55.00,168.00,488.00,1.00,69.00,0.00,0.00,0.00
65410  Sundom (Vaasa),298.00,12.00,0.00,3.00,0.00,0.00,23.00,39.00,25.00,25.00,4.00,0.00,1.00,14.00,5.00,0.00,29.00,106.00,1.00,11.00,0.00,0.00,0.00
65450  Sulva (Korsholm),238.00,49.00,0.00,22.00,0.00,0.00,24.00,11.00,11.00,4.00,5.00,0.00,0.00,15.00,5.00,0.00,18.00,45.00,13.00,16.00,0.00,0.00,0.00
65460  Tölby-Rimal (Korsholm),28.00,11.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00
65470  Rimal (Korsholm),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
65480  Vikby (Korsholm),17.00,6.00,0.00,5.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65520  Helsingby (Korsholm),409.00,26.00,0.00,153.00,5.00,34.00,26.00,35.00,34.00,2.00,1.00,0.00,2.00,4.00,20.00,0.00,12.00,52.00,1.00,2.00,0.00,0.00,0.00
65610  Mustasaari Keskus (Korsholm),2589.00,8.00,0.00,361.00,0.00,33.00,103.00,221.00,133.00,92.00,21.00,15.00,11.00,117.00,131.00,108.00,345.00,787.00,55.00,45.00,3.00,0.00,0.00
65630  Karperö (Korsholm),174.00,4.00,0.00,2.00,0.00,5.00,30.00,6.00,20.00,3.00,1.00,1.00,2.00,5.00,0.00,0.00,20.00,44.00,1.00,30.00,0.00,0.00,0.00
65650  Koskö (Korsholm),16.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
