Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
31720  Urjalankylä-Kehro (Urjala),41,16,0,12,0,0,7,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0
31730  Honkola (Urjala),37,33,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31750  Kehro (Urjala),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
31760  Urjala Keskus (Urjala),860,30,0,212,2,2,29,99,49,30,6,17,13,16,21,36,20,216,19,43,0,0,0
31810  Oriniemi (Punkalaidun),58,37,0,3,0,0,2,2,2,0,0,0,0,1,0,0,10,0,0,1,0,0,0
31830  Halkivaha (Urjala),36,13,0,4,0,0,8,2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31850  Koskioinen (Punkalaidun),36,28,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31860  Tursa (Urjala),35,27,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900  Punkalaidun Keskus (Punkalaidun),620,71,0,115,0,1,29,80,25,26,5,11,0,10,13,30,41,137,13,13,0,0,0
31930  Vanttila (Punkalaidun),36,13,0,13,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31950  Sadonmaa (Punkalaidun),24,18,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31960  Orisuo (Loimaa),13,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31970  Kanteenmaa (Punkalaidun),46,34,0,3,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32100  Ypäjä Keskus (Ypäjä),562,92,0,43,0,1,38,34,17,17,2,8,0,16,15,12,147,86,13,21,0,0,0
32140  Ypäjä Asemanseutu (Ypäjä),30,16,0,0,0,0,4,0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,0
32200  Loimaa Keskus (Loimaa),4026,116,6,814,7,4,156,572,88,95,33,63,24,196,184,240,308,963,46,107,4,0,0
32210  Loimaa kk (Loimaa),807,44,0,346,0,16,48,51,19,2,0,0,2,14,13,24,75,105,13,35,0,0,0
32250  Kojonkulma (Loimaa),82,47,0,4,0,0,7,10,3,0,0,0,0,3,1,0,2,5,0,0,0,0,0
32260  Kojonperä (Loimaa),24,10,0,1,0,0,8,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
32270  Metsämaa-Murto (Loimaa),68,21,0,18,0,0,9,1,5,0,0,3,1,0,0,0,5,2,1,2,0,0,0
32280  Metsäkorpi (Loimaa),25,7,0,0,0,0,12,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
32300  Mellilä (Loimaa),291,75,12,52,0,0,26,10,22,15,0,8,0,10,7,0,14,36,2,1,1,0,0
32410  Niinijoki (Loimaa),117,51,0,10,0,0,8,3,20,0,2,5,0,3,0,0,8,7,0,0,0,0,0
32430  Ylhäinen (Loimaa),18,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32440  Alastaro Keskus (Loimaa),604,78,2,45,26,0,102,84,18,55,0,6,0,24,42,0,31,75,4,12,0,0,0
32450  Tammiainen (Loimaa),47,40,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32500  Oripää Keskus (Oripää),365,77,0,37,0,12,37,48,29,3,0,7,0,8,10,17,17,50,2,11,0,0,0
32520  Latva (Oripää),62,17,0,4,0,0,10,0,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0
32560  Virttaa (Loimaa),67,21,0,11,0,0,5,1,3,9,0,0,0,3,0,0,7,4,3,0,0,0,0
32610  Vampula Keskus (Huittinen),321,62,6,41,7,17,32,19,24,4,0,5,2,18,5,1,9,51,2,16,0,0,0
32620  Rutava (Huittinen),91,38,1,9,0,0,8,5,18,0,0,0,0,2,10,0,0,0,0,0,0,0,0
32700  Huittinen Keskus (Huittinen),3248,177,51,563,0,10,270,486,261,121,27,55,23,89,107,190,236,459,33,88,2,0,0
32710  Sampu (Huittinen),190,40,0,103,0,0,21,1,2,2,0,1,0,0,0,0,14,5,0,1,0,0,0
32730  Keikyä (Sastamala),81,29,0,23,0,0,5,6,8,1,0,0,1,1,1,0,3,1,1,1,0,0,0
32740  Pehula (Sastamala),402,19,1,186,0,0,14,37,10,13,0,6,0,4,1,2,25,75,1,8,0,0,0
32760  Suttila (Huittinen),23,9,0,1,0,0,1,1,4,1,0,0,0,0,1,0,4,1,0,0,0,0,0
32770  Huhtamo (Huittinen),46,31,0,4,0,0,3,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0
32800  Kokemäki Keskus (Kokemäki),1480,87,5,161,23,12,61,149,171,53,15,25,3,22,36,102,132,360,17,46,0,0,0
32810  Peipohja (Kokemäki),495,29,0,224,0,0,40,17,26,0,1,1,0,12,7,0,90,32,10,5,1,0,0
32830  Riste (Kokemäki),143,15,2,37,0,0,3,0,35,0,0,0,0,2,24,0,5,20,0,0,0,0,0
32860  Korkeaoja (Kokemäki),16,3,0,5,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0
32910  Kauvatsa Asemanseutu (Kokemäki),30,6,0,0,0,0,3,0,8,0,0,0,0,1,1,0,0,11,0,0,0,0,0
32920  Kauvatsa (Kokemäki),98,35,0,10,0,0,5,3,6,0,0,0,0,1,1,0,6,31,0,0,0,0,0
33100  Tampere Keskus (Tampere),25886,7,0,3016,173,82,1175,2183,670,1555,2441,1213,270,3199,1005,3015,1906,2389,886,701,0,0,0
33180  Lapinniemi-Käpylä (Tampere),1684,5,0,19,86,0,49,13,2,96,32,1,80,26,2,0,0,1254,15,4,0,0,0
33200  Tampere Keskus Läntinen (Tampere),6559,48,0,80,0,0,199,906,81,387,1070,227,183,702,182,129,428,1081,358,498,0,0,0
33210  Itä-Amuri-Tammerkoski (Tampere),5456,2,0,41,0,0,163,461,41,290,904,70,126,1010,358,703,66,599,275,347,0,0,0
33230  Länsi-Amuri (Tampere),2214,4,0,29,4,0,196,98,10,111,67,6,24,205,66,23,457,645,237,32,0,0,0
33240  Tahmela (Tampere),242,5,0,0,0,0,5,28,12,19,1,1,4,14,1,0,92,50,5,5,0,0,0
33250  Pispala (Tampere),505,1,0,52,0,0,121,47,8,34,31,0,9,62,11,1,43,25,17,43,0,0,0
33270  Epilä (Tampere),1522,1,0,57,60,0,93,89,43,39,496,6,7,54,43,0,154,316,19,45,0,0,0
33300  Rahola (Tampere),998,2,0,339,0,0,64,59,61,27,7,3,24,50,117,6,89,124,11,15,0,0,0
33310  Tesoma (Tampere),1367,2,0,471,0,0,108,162,39,70,11,15,2,63,20,5,112,207,52,28,0,0,0
33330  Myllypuro-Kalkku (Tampere),2524,0,0,1881,0,20,159,145,106,47,4,1,2,19,66,0,1,60,5,8,0,0,0
33340  Haukiluoma-Ikuri (Tampere),242,3,0,8,0,0,54,22,50,4,5,1,1,26,5,0,0,52,3,8,0,0,0
33380  Pitkäniemi (Nokia),868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,864,0,1,0,0,0
33400  Luoteis-Tampere (Tampere),2854,7,2,388,0,7,159,1328,97,173,10,25,28,127,74,0,73,288,19,49,0,0,0
33410  Lentävänniemi (Tampere),289,0,0,3,0,0,31,25,10,12,3,3,1,8,10,2,39,131,7,3,1,0,0
33420  Lamminpää (Tampere),554,1,0,78,0,0,37,118,7,6,19,2,9,42,15,0,45,55,101,19,0,0,0
33430  Vuorentausta (Ylöjärvi),282,1,0,10,0,0,62,14,29,0,2,0,2,8,1,0,69,68,1,15,0,0,0
33450  Siivikkala (Ylöjärvi),257,3,0,22,0,3,55,13,18,14,6,1,9,12,6,0,37,48,2,8,0,0,0
33470  Ylöjärvi Keskus (Ylöjärvi),4319,9,0,1120,16,24,433,706,200,93,13,37,28,187,92,224,189,735,99,114,0,0,0
33480  Manninmäki-Haavisto (Ylöjärvi),861,11,1,11,0,0,132,107,70,22,6,5,6,16,29,3,119,266,11,46,0,0,0
33500  Osmonmäki-Petsamo (Tampere),2337,10,0,21,0,0,158,201,15,193,55,34,72,213,17,0,155,1072,20,101,0,0,0
33520  Keskussairaala-alue-Kauppi (Tampere),8059,0,0,58,0,0,4,28,12,124,5,7,9,335,0,0,1076,6283,92,26,0,0,0
33530  Kissanmaa (Tampere),672,0,0,91,3,0,46,47,51,94,8,3,6,42,8,0,5,235,21,12,0,0,0
33540  Kaleva (Tampere),3491,2,0,168,0,0,133,800,170,126,73,31,95,194,133,550,468,142,322,84,0,0,0
33560  Takahuhti (Tampere),1859,6,0,269,0,0,354,180,174,64,10,16,14,122,30,9,19,517,47,28,0,0,0
33580  Atala-Linnainmaa (Tampere),1697,4,0,330,0,0,77,344,98,69,12,4,11,56,30,11,146,455,17,33,0,0,0
33610  Olkahinen-Tasanne (Tampere),424,1,0,5,0,0,66,21,143,13,2,2,4,17,1,4,39,76,5,25,0,0,0
33680  Aitolahti (Tampere),348,16,0,13,0,16,62,18,30,8,16,0,0,6,3,0,31,119,3,7,0,0,0
33700  Messukylä (Tampere),874,1,0,255,0,0,134,157,46,8,2,1,3,27,79,0,57,57,3,44,0,0,0
33710  Kaukajärvi (Tampere),3108,7,0,1279,0,35,131,421,103,147,37,4,6,165,140,5,93,424,50,61,0,0,0
33720  Hervanta (Tampere),11243,5,0,2067,5,8,408,511,446,258,1734,283,96,942,957,197,2256,778,100,192,0,0,0
33730  Leinola-Vehmainen (Tampere),1518,0,0,665,0,30,184,210,209,25,2,1,12,33,27,0,50,24,36,10,0,0,0
33800  Nekala (Tampere),4317,4,0,408,0,98,683,973,835,74,29,4,20,334,228,49,369,127,39,43,0,0,0
33820  Koivistonkylä (Tampere),1450,7,0,64,0,0,272,229,191,30,6,5,5,48,22,4,326,217,6,17,0,0,1
33840  Peltolammi (Tampere),2506,0,0,635,0,19,301,1168,176,66,6,0,1,27,6,0,40,21,10,30,0,0,0
33850  Multisilta (Tampere),758,0,0,18,0,40,22,59,455,1,1,0,1,13,4,91,1,46,3,3,0,0,0
33870  Vuores (Tampere),153,0,0,2,0,0,5,18,1,1,2,0,0,4,1,0,47,63,6,3,0,0,0
33880  Höytämö (Lempäälä),1370,1,0,583,0,14,231,194,33,15,12,1,6,28,30,3,103,97,10,9,0,0,0
33900  Härmälä-Rantaperkiö (Tampere),9713,4,16,2183,167,39,400,1614,399,164,838,6,33,545,661,56,111,2348,41,88,0,0,0
33920  Toivio (Pirkkala),228,0,0,2,0,0,19,100,7,6,1,0,1,15,19,0,29,20,5,4,0,0,0
33950  Killo (Pirkkala),1085,2,0,3,0,0,70,606,20,36,5,1,6,42,12,0,80,157,11,33,1,0,0
33960  Suuppa (Pirkkala),4450,4,8,764,0,3,706,636,222,164,20,35,17,326,134,498,180,597,34,101,1,0,0
33980  Pirkkala kk (Pirkkala),184,10,0,34,0,0,34,13,25,2,3,0,2,21,13,0,25,0,0,2,0,0,0
34110  Lakiala (Ylöjärvi),249,13,0,2,0,0,44,6,28,3,3,1,0,6,4,99,23,12,3,2,0,0,0
34130  Ylinen (Ylöjärvi),253,12,0,4,0,0,34,9,12,4,0,0,2,8,2,0,37,119,4,6,0,0,0
34140  Mutala (Ylöjärvi),82,20,0,6,0,0,17,3,4,0,0,0,0,1,4,0,11,13,0,3,0,0,0
34150  Kyrönlahti (Ylöjärvi),43,4,0,9,0,0,18,2,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0
34180  Länsi-Teisko (Ylöjärvi),25,6,0,0,0,0,11,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34240  Kämmenteisko (Tampere),249,12,0,3,0,0,37,32,32,13,0,0,1,6,8,3,61,31,1,9,0,0,0
34260  Terälahti (Tampere),167,38,6,1,0,0,10,19,22,26,4,3,1,6,4,0,11,10,0,6,0,0,0
34270  Velaatta (Tampere),36,12,0,4,0,0,2,1,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0
34300  Kuru Keskus (Ylöjärvi),350,39,0,38,0,0,19,24,28,12,0,8,1,3,8,0,73,77,5,15,0,0,0
34320  Parkkuu (Ylöjärvi),19,12,0,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34330  Poikelus (Ylöjärvi),27,7,0,1,0,0,4,0,0,0,0,0,0,2,0,0,1,7,1,4,0,0,0
34410  Murole (Ruovesi),18,6,0,2,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34420  Muroleen Kanava (Ruovesi),10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34430  Kekkonen (Ruovesi),20,11,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34450  Jäminkipohja (Ruovesi),120,27,0,50,0,0,7,16,0,1,0,0,0,2,5,0,10,0,0,2,0,0,0
34510  Luode (Ylöjärvi),12,3,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0
34530  Länsi-Aure (Ylöjärvi),36,2,0,4,0,0,5,1,0,1,0,0,0,0,0,0,0,15,8,0,0,0,0
34550  Itä-Aure (Ylöjärvi),30,10,0,2,0,0,11,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0
34600  Ruovesi Keskus-Nenonen (Ruovesi),1156,64,0,278,0,5,42,101,54,25,64,16,3,13,29,47,52,317,10,36,0,0,0
34640  Mustajärvi (Ruovesi),16,11,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34710  Vaskivesi (Virrat),62,34,0,0,0,0,16,3,3,0,0,0,0,0,0,0,4,0,0,2,0,0,0
34730  Vaskuu (Virrat),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
34740  Koro (Virrat),22,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34770  Kurjenkylä (Virrat),26,15,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34800  Virrat Keskus (Virrat),1671,76,2,257,49,11,87,212,84,77,14,36,17,67,70,85,128,325,23,51,0,0,0
34870  Visuvesi (Ruovesi),101,21,0,40,0,0,1,8,2,3,0,0,0,0,7,0,8,11,0,0,0,0,0
34910  Äijänneva (Virrat),25,20,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34930  Liedenpohja (Virrat),63,17,3,14,0,1,2,3,0,0,0,1,0,0,0,0,4,18,0,0,0,0,0
34950  Ohtola (Virrat),16,11,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34970  Toisvesi (Virrat),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
34980  Killinkoski (Virrat),52,5,0,28,0,0,1,3,2,1,0,0,0,0,0,1,0,9,1,1,0,0,0
35100  Orivesi Asemanseutu (Orivesi),521,36,3,13,0,3,58,30,46,17,0,0,2,15,34,15,49,195,2,3,0,0,0
35220  Eräjärvi (Orivesi),103,29,11,4,2,1,5,10,1,11,0,3,0,0,2,0,8,6,5,5,0,0,0
35240  Ristakallio (Orivesi),37,19,0,0,0,0,1,0,5,1,0,0,0,1,10,0,0,0,0,0,0,0,0
35260  Leväslahti (Orivesi),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35270  Västilä (Orivesi),31,15,0,1,0,0,4,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
35300  Orivesi Keskus (Orivesi),1839,107,29,198,0,4,225,314,81,86,12,44,6,70,75,67,148,225,16,132,0,0,0
35320  Hirsilä (Orivesi),110,12,0,58,0,0,9,1,12,2,0,0,0,0,6,0,6,4,0,0,0,0,0
35400  Länkipohja (Jämsä),237,33,0,88,0,0,5,23,25,8,1,1,0,5,2,4,4,36,1,1,0,0,0
35420  Talviainen (Orivesi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35480  Längelmäki (Orivesi),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35500  Korkeakoski (Juupajoki),399,36,0,150,1,0,55,18,19,13,0,14,2,27,8,10,21,20,2,3,0,0,0
35520  Pirttikangas (Juupajoki),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35530  Lyly (Juupajoki),119,7,0,68,0,0,7,4,0,6,0,0,0,1,0,0,0,26,0,0,0,0,0
35540  Juupajoki (Juupajoki),149,32,0,1,0,0,18,15,46,0,0,0,0,2,20,0,5,1,0,9,0,0,0
35550  Salokunta (Juupajoki),31,17,0,3,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35600  Halli (Jämsä),1007,12,0,813,9,3,19,28,13,19,0,2,0,3,2,2,18,48,1,15,0,0,0
35610  Pihlaisto (Jämsä),13,6,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35630  Suinula-Valkamanperä (Jämsä),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35700  Vilppula Keskus (Mänttä-Vilppula),1127,55,12,319,0,3,73,63,72,21,0,8,11,29,22,38,48,322,2,29,0,0,0
35740  Ylä-Vääri (Ruovesi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
35750  Väärinmaja (Ruovesi),32,16,0,1,0,0,4,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35800  Mänttä (Mänttä-Vilppula),1897,2,0,615,35,18,42,137,78,81,17,26,37,39,78,86,126,314,106,60,0,0,0
35820  Asemakulma-Mustalahti (Mänttä-Vilppula),374,31,0,37,0,0,32,63,9,18,0,0,2,4,42,0,41,85,4,6,0,0,0
35990  Kolho (Mänttä-Vilppula),315,12,0,188,0,0,16,16,4,1,0,3,0,32,2,3,15,19,0,4,0,0,0
36100  Kangasala Asemanseutu (Kangasala),203,0,0,23,0,0,86,40,16,1,1,2,0,5,27,0,0,2,0,0,0,0,0
36110  Ruutana (Kangasala),266,0,0,21,0,0,67,18,19,15,0,0,1,15,3,0,25,69,4,9,0,0,0
36120  Suinula-Haviseva (Kangasala),79,11,0,3,0,3,17,9,2,2,0,0,1,3,5,0,16,3,2,2,0,0,0
36200  Kangasala Keskus (Kangasala),2799,66,0,76,0,22,176,233,68,70,20,48,98,201,142,132,240,1072,46,88,1,0,0
36220  Suorama (Kangasala),1786,1,0,598,2,0,221,334,139,86,7,0,11,36,74,0,51,181,10,35,0,0,0
36240  Nattari (Kangasala),842,10,0,174,0,0,73,231,30,32,0,17,1,18,23,0,104,96,1,32,0,0,0
36270  Huutijärvi (Kangasala),354,71,0,4,0,0,20,10,3,3,2,0,0,13,9,0,77,111,20,11,0,0,0
36280  Pikonlinna (Kangasala),183,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,1,171,0,0,0,0,0
36340  Tohkala (Kangasala),28,11,0,1,0,0,5,1,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0
36420  Sahalahti Keskus (Kangasala),807,18,0,559,0,0,34,17,36,1,4,4,0,6,16,1,38,41,3,28,1,0,0
36430  Pakkala (Kangasala),68,48,0,0,0,0,0,4,5,0,0,0,0,3,0,0,3,0,5,0,0,0,0
36450  Salmentaka (Pälkäne),61,25,0,0,0,0,1,1,1,9,0,0,0,1,3,0,0,0,20,0,0,0,0
36520  Raikku (Kangasala),50,19,0,0,0,0,3,3,1,5,0,0,0,2,1,1,6,2,7,0,0,0,0
36570  Kaivanto (Kangasala),41,22,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
36600  Pälkäne Keskus (Pälkäne),815,83,0,44,0,6,76,121,58,9,16,12,2,15,19,40,89,181,13,31,0,0,0
36640  Iltasmäki (Pälkäne),76,20,0,16,0,0,21,3,0,1,0,0,0,6,2,0,6,0,1,0,0,0,0
36660  Laitikkala (Pälkäne),49,26,0,5,0,0,0,11,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0
36720  Aitoo (Pälkäne),209,20,0,36,0,0,2,4,1,0,0,1,0,0,2,0,102,32,8,1,0,0,0
36760  Luopioinen Keskus (Pälkäne),255,18,0,39,0,0,16,30,13,31,2,7,1,13,17,0,9,47,1,11,0,0,0
36810  Kuhmalahti Keskus (Kangasala),141,20,0,1,0,4,3,7,24,2,1,0,0,17,4,0,0,51,0,7,0,0,0
36840  Kuhmajärvi (Kangasala),48,9,0,1,0,0,15,1,11,0,0,3,0,2,2,0,0,1,2,1,0,0,0
36880  Vehkajärvi (Kangasala),17,9,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0
36910  Rautajärvi (Pälkäne),49,26,0,0,0,0,1,2,8,2,0,0,0,0,0,1,4,4,0,1,0,0,0
36930  Kyynärö (Pälkäne),69,11,0,1,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37100  Nokia Keskus (Nokia),4198,10,0,1401,26,46,67,345,101,92,68,56,89,171,197,131,273,905,72,148,0,0,0
37120  Koskenmäki (Nokia),1063,13,0,73,0,0,130,254,39,53,7,1,3,41,29,0,153,188,30,48,1,0,0
37130  Alhoniitty (Nokia),356,1,0,1,0,0,48,33,36,3,3,0,4,35,26,0,85,65,9,7,0,0,0
37140  Harjuniitty (Nokia),264,0,0,41,0,0,33,19,7,0,0,0,3,24,3,0,28,99,3,4,0,0,0
37150  Kankaantaka (Nokia),1526,2,0,319,0,16,202,271,177,71,8,1,8,53,76,102,4,200,6,10,0,0,0
37180  Sarkola (Nokia),29,13,0,3,0,0,4,2,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0
37200  Siuro (Nokia),464,23,0,255,4,0,32,18,44,12,14,3,1,12,7,0,16,15,6,2,0,0,0
37210  Kulovesi (Nokia),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
37240  Linnavuori (Nokia),951,1,0,863,0,0,4,9,2,5,0,0,2,1,3,1,5,46,1,8,0,0,0
37310  Tottijärvi (Nokia),93,18,0,9,0,0,11,0,16,0,1,0,0,2,8,0,7,15,3,3,0,0,0
37350  Rämsöö (Vesilahti),18,8,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
37370  Narva (Vesilahti),182,46,0,1,0,0,7,17,35,2,0,0,0,7,10,0,17,34,2,4,0,0,0
37380  Krääkkiö (Vesilahti),11,6,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37420  Valkkinen (Vesilahti),86,27,1,2,0,0,18,4,3,1,0,0,0,4,0,0,9,9,5,3,0,0,0
37470  Vesilahti Keskus (Vesilahti),436,25,3,19,0,0,26,34,43,24,11,4,1,25,12,29,60,99,5,16,0,0,0
37500  Lempäälä Keskus (Lempäälä),2252,82,12,179,5,12,162,197,132,78,23,34,18,75,59,149,163,743,33,96,0,0,0
37530  Säijä (Lempäälä),39,8,0,1,0,0,9,3,2,0,0,0,0,4,2,0,8,0,2,0,0,0,0
37550  Kuivaspää (Lempäälä),588,2,0,101,0,1,65,63,41,11,4,1,3,20,11,3,153,77,20,12,0,0,0
37560  Kulju (Lempäälä),515,3,0,12,7,0,142,74,25,12,8,2,3,13,34,0,80,65,29,6,0,0,0
37570  Koivuniemi (Lempäälä),1341,19,1,166,0,34,61,714,100,51,21,16,7,45,7,0,0,13,35,51,0,0,0
37600  Valkeakoski Keskus (Valkeakoski),4721,20,0,1611,35,19,162,392,141,155,40,61,38,112,233,163,219,1096,115,109,0,0,0
37630  Vääräkoivu (Valkeakoski),1441,8,0,635,0,0,66,135,37,17,3,1,4,25,46,0,295,129,15,25,0,0,0
37700  Sääksmäki (Valkeakoski),60,12,0,5,0,0,11,3,1,2,0,0,0,5,0,0,4,1,4,12,0,0,0
37720  Ritvala (Valkeakoski),23,13,0,0,0,0,5,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37740  Haukila (Valkeakoski),39,14,0,0,0,0,3,0,18,1,0,0,0,1,0,0,2,0,0,0,0,0,0
37770  Tarttila (Valkeakoski),71,21,0,1,0,0,8,2,1,0,1,0,0,0,2,0,32,0,3,0,0,0,0
37800  Toijala keskus (Akaa),2896,52,1,982,0,11,236,244,149,145,14,41,17,90,193,83,153,381,19,85,0,0,0
37830  Viiala Keskus (Akaa),782,17,0,116,0,1,77,115,57,16,2,2,7,18,38,0,95,173,14,34,0,0,0
37850  Metsäkansa (Valkeakoski),37,18,0,0,0,0,5,2,3,6,0,0,0,1,0,0,1,0,0,1,0,0,0
37860  Kärjenniemi (Valkeakoski),86,8,0,16,0,0,22,5,4,2,0,0,0,6,0,0,8,12,0,3,0,0,0
37900  Kylmäkoski Asemanseutu (Akaa),14,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37910  Kylmäkoski Keskus (Akaa),354,41,0,75,0,0,23,55,4,14,0,0,0,5,1,64,8,49,2,13,0,0,0
37960  Sotkia (Akaa),27,7,0,1,0,0,2,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
38100  Karkku (Sastamala),284,11,0,37,0,0,20,11,9,3,1,4,0,4,7,0,148,5,17,7,0,0,0
38120  Kutala (Sastamala),36,10,0,3,0,0,5,1,0,0,0,0,0,1,0,0,0,14,2,0,0,0,0
38130  Ellivuori (Sastamala),13,0,0,0,0,0,0,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0
38140  Kärppälä (Sastamala),46,28,0,2,0,0,1,2,2,2,0,0,0,1,0,0,0,1,5,2,0,0,0
38200  Vammala Keskus (Sastamala),2989,23,0,198,1,15,122,480,124,120,78,66,28,211,194,116,136,986,18,73,0,0,0
38210  Vammala Asemanseutu (Sastamala),1518,55,0,729,4,2,89,56,26,41,2,0,2,15,11,18,159,196,58,55,0,0,0
38220  Stormi (Sastamala),339,44,0,192,0,0,9,17,11,6,0,0,0,5,2,0,46,5,0,2,0,0,0
38250  Roismala (Sastamala),439,36,0,211,0,0,23,18,31,3,1,0,5,10,27,0,13,35,18,8,0,0,0
38270  Sammaljoki (Sastamala),49,36,0,4,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0
38280  Illo (Sastamala),74,43,0,2,0,0,13,4,5,0,1,0,1,0,0,5,0,0,0,0,0,0,0
38300  Kiikka (Sastamala),372,58,0,89,0,1,19,26,10,43,1,14,1,5,5,2,50,37,0,9,2,0,0
38360  Kiikoinen (Sastamala),240,53,0,36,0,0,26,34,32,18,1,9,1,8,1,0,10,4,0,7,0,0,0
38420  Häijää (Sastamala),244,25,0,7,0,0,19,87,38,14,0,5,1,12,2,0,6,21,1,6,0,0,0
38460  Mouhijärvi Keskus (Sastamala),446,51,1,68,0,0,30,22,49,10,2,8,0,12,4,1,44,134,0,10,0,0,0
38470  Hyynilä (Sastamala),35,12,0,6,0,0,5,1,1,7,1,0,0,1,1,0,0,0,0,0,0,0,0
